figure_key,series,seq,source,draw_index,x_pt,y_pt,x_px600,y_px600,marker_w_pt,marker_h_pt,deflection_in,load_kips
report_fig5-14,NON-00BS_center,80,markers,627,324.024,250.051,2700.2,2083.8,7.5,7.5,4.8063,161.691
report_fig5-14,NON-00BS_center,81,markers,629,331.524,249.301,2762.7,2077.5,7.5,7.56,5.0482,162.753
report_fig5-14,NON-00BS_center,82,markers,631,339.054,249.301,2825.4,2077.5,7.56,7.56,5.2911,162.753
report_fig5-14,NON-00BS_center,83,markers,633,346.584,249.301,2888.2,2077.5,7.5,7.56,5.534,162.753
report_fig5-14,NON-00BS_center,84,markers,635,354.863,249.301,2957.2,2077.5,7.5,7.56,5.801,162.753
report_fig5-14,NON-00BS_center,85,markers,637,362.363,250.051,3019.7,2083.8,7.5,7.5,6.0429,161.691
report_fig5-14,NON-00BS_center,86,markers,639,369.893,249.301,3082.4,2077.5,7.56,7.56,6.2858,162.753
report_fig5-14,NON-00BS_center,87,markers,641,378.143,249.301,3151.2,2077.5,7.5,7.56,6.5519,162.753
report_fig5-14,NON-00BS_center,88,markers,643,386.422,249.301,3220.2,2077.5,7.5,7.56,6.819,162.753
report_fig5-14,NON-00BS_center,89,markers,645,393.203,249.301,3276.7,2077.5,7.5,7.56,7.0377,162.753
report_fig5-14,NON-00BS_center,90,markers,647,401.482,250.051,3345.7,2083.8,7.5,7.5,7.3047,161.691
report_fig5-14,NON-00BS_center,91,markers,649,408.982,250.831,3408.2,2090.3,7.5,7.5,7.5467,160.586
report_fig5-14,NON-00BS_center,92,markers,651,416.513,252.331,3470.9,2102.8,7.56,7.5,7.7896,158.459
report_fig5-14,NON-00BS_center,93,markers,653,424.042,253.831,3533.7,2115.3,7.5,7.5,8.0324,156.333
report_fig5-14,NON-00BS_center,94,markers,655,439.821,257.551,3665.2,2146.3,7.5,7.5,8.5414,151.062
report_fig5-14,NON-00BS_center,95,markers,657,455.602,260.551,3796.7,2171.3,7.5,7.5,9.0504,146.81
report_fig5-14,NON-00BS_center,96,markers,659,471.381,264.331,3928.2,2202.8,7.5,7.5,9.5594,141.452
report_fig5-14,DBLNB-30BS_center,1,polyline_vertex,25,175.136,364.141,1459.5,3034.5,,,0.0038,-0.001
report_fig5-14,DBLNB-30BS_center,2,polyline_vertex,25,175.856,360.361,1465.5,3003.0,,,0.027,5.355
report_fig5-14,DBLNB-30BS_center,3,polyline_vertex,25,177.356,355.861,1478.0,2965.5,,,0.0754,11.734
report_fig5-14,DBLNB-30BS_center,4,polyline_vertex,25,178.857,353.641,1490.5,2947.0,,,0.1238,14.88
report_fig5-14,DBLNB-30BS_center,5,polyline_vertex,25,178.136,353.641,1484.5,2947.0,,,0.1005,14.88
report_fig5-14,DBLNB-30BS_center,6,polyline_vertex,25,179.637,350.641,1497.0,2922.0,,,0.1489,19.131
report_fig5-14,DBLNB-30BS_center,7,polyline_vertex,25,180.416,346.861,1503.5,2890.5,,,0.1741,24.489
report_fig5-14,DBLNB-30BS_center,8,polyline_vertex,25,181.917,342.361,1516.0,2853.0,,,0.2225,30.866
report_fig5-14,DBLNB-30BS_center,9,polyline_vertex,25,182.636,339.361,1522.0,2828.0,,,0.2457,35.118
report_fig5-14,DBLNB-30BS_center,10,polyline_vertex,25,183.416,335.641,1528.5,2797.0,,,0.2708,40.39
report_fig5-14,DBLNB-30BS_center,11,polyline_vertex,25,184.916,332.641,1541.0,2772.0,,,0.3192,44.642
report_fig5-14,DBLNB-30BS_center,12,polyline_vertex,25,186.417,328.861,1553.5,2740.5,,,0.3676,49.998
report_fig5-14,DBLNB-30BS_center,13,polyline_vertex,25,186.417,331.861,1553.5,2765.5,,,0.3676,45.747
report_fig5-14,DBLNB-30BS_center,14,polyline_vertex,25,187.916,322.081,1566.0,2684.0,,,0.416,59.608
report_fig5-14,DBLNB-30BS_center,15,polyline_vertex,25,189.416,318.361,1578.5,2653.0,,,0.4644,64.88
report_fig5-14,DBLNB-30BS_center,16,polyline_vertex,25,190.917,314.58,1591.0,2621.5,,,0.5128,70.238
report_fig5-14,DBLNB-30BS_center,17,polyline_vertex,25,192.416,311.581,1603.5,2596.5,,,0.5611,74.488
report_fig5-14,DBLNB-30BS_center,18,polyline_vertex,25,193.916,308.581,1616.0,2571.5,,,0.6095,78.74
report_fig5-14,DBLNB-30BS_center,19,polyline_vertex,25,197.696,301.081,1647.5,2509.0,,,0.7314,89.37
report_fig5-14,DBLNB-30BS_center,20,polyline_vertex,25,198.416,297.361,1653.5,2478.0,,,0.7547,94.641
report_fig5-14,DBLNB-30BS_center,21,polyline_vertex,25,200.696,293.581,1672.5,2446.5,,,0.8282,99.999
report_fig5-14,DBLNB-30BS_center,22,polyline_vertex,25,202.196,289.861,1685.0,2415.5,,,0.8766,105.271
report_fig5-14,DBLNB-30BS_center,23,polyline_vertex,25,203.696,286.801,1697.5,2390.0,,,0.925,109.608
report_fig5-14,DBLNB-30BS_center,24,polyline_vertex,25,205.976,283.081,1716.5,2359.0,,,0.9985,114.879
report_fig5-14,DBLNB-30BS_center,25,polyline_vertex,25,207.476,280.081,1729.0,2334.0,,,1.0469,119.131
report_fig5-14,DBLNB-30BS_center,26,polyline_vertex,25,209.696,276.3,1747.5,2302.5,,,1.1185,124.489
report_fig5-14,DBLNB-30BS_center,27,polyline_vertex,25,211.196,273.301,1760.0,2277.5,,,1.1669,128.74
report_fig5-14,DBLNB-30BS_center,28,polyline_vertex,25,213.476,269.581,1779.0,2246.5,,,1.2404,134.013
report_fig5-14,DBLNB-30BS_center,29,polyline_vertex,25,214.975,265.801,1791.5,2215.0,,,1.2888,139.369
report_fig5-14,DBLNB-30BS_center,30,polyline_vertex,25,217.255,262.801,1810.5,2190.0,,,1.3624,143.621
report_fig5-14,DBLNB-30BS_center,31,polyline_vertex,25,218.756,259.08,1823.0,2159.0,,,1.4108,148.894
report_fig5-14,DBLNB-30BS_center,32,polyline_vertex,25,220.976,256.081,1841.5,2134.0,,,1.4824,153.145
report_fig5-14,DBLNB-30BS_center,33,polyline_vertex,25,223.256,252.3,1860.5,2102.5,,,1.5559,158.503
report_fig5-14,DBLNB-30BS_center,34,polyline_vertex,25,225.476,248.581,1879.0,2071.5,,,1.6275,163.774
report_fig5-14,DBLNB-30BS_center,35,polyline_vertex,25,227.756,245.521,1898.0,2046.0,,,1.7011,168.111
report_fig5-14,DBLNB-30BS_center,36,polyline_vertex,25,230.036,241.801,1917.0,2015.0,,,1.7746,173.383
report_fig5-14,DBLNB-30BS_center,37,polyline_vertex,25,232.256,238.801,1935.5,1990.0,,,1.8462,177.635
report_fig5-14,DBLNB-30BS_center,38,polyline_vertex,25,235.256,235.02,1960.5,1958.5,,,1.943,182.993
report_fig5-14,DBLNB-30BS_center,39,polyline_vertex,25,238.315,231.301,1986.0,1927.5,,,2.0417,188.264
report_fig5-14,DBLNB-30BS_center,40,polyline_vertex,25,238.315,232.021,1986.0,1933.5,,,2.0417,187.243
report_fig5-14,DBLNB-30BS_center,41,polyline_vertex,25,242.036,228.3,2017.0,1902.5,,,2.1617,192.516
report_fig5-14,DBLNB-30BS_center,42,polyline_vertex,25,245.815,224.521,2048.5,1871.0,,,2.2836,197.873
report_fig5-14,DBLNB-30BS_center,43,polyline_vertex,25,245.815,226.801,2048.5,1890.0,,,2.2836,194.642
report_fig5-14,DBLNB-30BS_center,44,polyline_vertex,25,247.315,223.801,2061.0,1865.0,,,2.332,198.894
report_fig5-14,DBLNB-30BS_center,45,polyline_vertex,25,249.595,220.8,2080.0,1840.0,,,2.4055,203.146
report_fig5-14,DBLNB-30BS_center,46,polyline_vertex,25,254.094,217.801,2117.5,1815.0,,,2.5506,207.396
report_fig5-14,DBLNB-30BS_center,47,polyline_vertex,25,260.095,214.801,2167.5,1790.0,,,2.7442,211.648
report_fig5-14,DBLNB-30BS_center,48,polyline_vertex,25,266.875,212.521,2224.0,1771.0,,,2.9629,214.88
report_fig5-14,DBLNB-30BS_center,49,polyline_vertex,25,276.655,210.301,2305.5,1752.5,,,3.2783,218.026
report_fig5-14,DBLNB-30BS_center,50,polyline_vertex,25,284.155,205.8,2368.0,1715.0,,,3.5202,224.405
report_fig5-14,DBLNB-30BS_center,51,polyline_vertex,25,291.654,202.741,2430.5,1689.5,,,3.7622,228.74
report_fig5-14,DBLNB-30BS_center,52,polyline_vertex,25,299.934,201.24,2499.4,1677.0,,,4.0292,230.867
report_fig5-14,DBLNB-30BS_center,53,polyline_vertex,25,307.494,201.24,2562.4,1677.0,,,4.2731,230.867
report_fig5-14,DBLNB-30BS_center,54,polyline_vertex,25,317.274,264.3,2644.0,2202.5,,,4.5886,141.496
report_fig5-14,DBLNB-30BS_center,55,polyline_vertex,25,317.274,265.081,2644.0,2209.0,,,4.5886,140.39
report_fig5-14,DBLNB-30BS_center,56,polyline_vertex,25,323.274,256.8,2693.9,2140.0,,,4.7821,152.125
report_fig5-14,DBLNB-30BS_center,57,polyline_vertex,25,330.054,250.801,2750.4,2090.0,,,5.0008,160.628
report_fig5-14,DBLNB-30BS_center,58,polyline_vertex,25,338.273,247.801,2818.9,2065.0,,,5.2659,164.88
report_fig5-14,DBLNB-30BS_center,59,polyline_vertex,25,338.273,248.581,2818.9,2071.5,,,5.2659,163.774
report_fig5-14,DBLNB-30BS_center,60,polyline_vertex,25,361.613,245.521,3013.4,2046.0,,,6.0187,168.111
report_fig5-14,DBLNB-30BS_center,61,polyline_vertex,25,376.673,244.021,3138.9,2033.5,,,6.5045,170.237
report_fig5-14,DBLNB-30BS_center,62,polyline_vertex,25,392.452,244.021,3270.4,2033.5,,,7.0135,170.237
report_fig5-14,DBLNB-30BS_center,63,polyline_vertex,25,392.452,244.8,3270.4,2040.0,,,7.0135,169.132
report_fig5-14,DBLNB-30BS_center,64,polyline_vertex,25,437.572,244.021,3646.4,2033.5,,,8.4688,170.237
report_fig5-14,DBLNB-30BS_center,65,polyline_vertex,25,454.851,247.801,3790.4,2065.0,,,9.0262,164.88
report_fig5-14,DBLNB-30BS_center,66,polyline_vertex,25,485.691,256.081,4047.4,2134.0,,,10.021,153.145
report_fig5-14,DBLNB-30BS_center,67,polyline_vertex,25,485.691,256.8,4047.4,2140.0,,,10.021,152.125
report_fig5-14,HASAA-30BS_center,1,polyline_vertex,26,175.136,364.141,1459.5,3034.5,,,0.0038,-0.001
report_fig5-14,HASAA-30BS_center,2,polyline_vertex,26,175.856,360.361,1465.5,3003.0,,,0.027,5.355
report_fig5-14,HASAA-30BS_center,3,polyline_vertex,26,177.356,356.641,1478.0,2972.0,,,0.0754,10.628
report_fig5-14,HASAA-30BS_center,4,polyline_vertex,26,178.136,353.641,1484.5,2947.0,,,0.1005,14.88
report_fig5-14,HASAA-30BS_center,5,polyline_vertex,26,178.857,349.861,1490.5,2915.5,,,0.1238,20.237
report_fig5-14,HASAA-30BS_center,6,polyline_vertex,26,180.416,346.14,1503.5,2884.5,,,0.1741,25.51
report_fig5-14,HASAA-30BS_center,7,polyline_vertex,26,181.136,343.141,1509.5,2859.5,,,0.1973,29.76
report_fig5-14,HASAA-30BS_center,8,polyline_vertex,26,182.636,339.361,1522.0,2828.0,,,0.2457,35.118
report_fig5-14,HASAA-30BS_center,9,polyline_vertex,26,183.416,335.641,1528.5,2797.0,,,0.2708,40.39
report_fig5-14,HASAA-30BS_center,10,polyline_vertex,26,184.916,332.641,1541.0,2772.0,,,0.3192,44.642
report_fig5-14,HASAA-30BS_center,11,polyline_vertex,26,186.417,328.861,1553.5,2740.5,,,0.3676,49.998
report_fig5-14,HASAA-30BS_center,12,polyline_vertex,26,187.916,325.081,1566.0,2709.0,,,0.416,55.356
report_fig5-14,HASAA-30BS_center,13,polyline_vertex,26,189.416,322.081,1578.5,2684.0,,,0.4644,59.608
report_fig5-14,HASAA-30BS_center,14,polyline_vertex,26,190.136,318.361,1584.5,2653.0,,,0.4876,64.88
report_fig5-14,HASAA-30BS_center,15,polyline_vertex,26,191.696,314.58,1597.5,2621.5,,,0.5379,70.238
report_fig5-14,HASAA-30BS_center,16,polyline_vertex,26,193.196,311.581,1610.0,2596.5,,,0.5863,74.488
report_fig5-14,HASAA-30BS_center,17,polyline_vertex,26,193.916,307.861,1616.0,2565.5,,,0.6095,79.761
report_fig5-14,HASAA-30BS_center,18,polyline_vertex,26,195.416,304.081,1628.5,2534.0,,,0.6579,85.118
report_fig5-14,HASAA-30BS_center,19,polyline_vertex,26,196.916,300.36,1641.0,2503.0,,,0.7063,90.391
report_fig5-14,HASAA-30BS_center,20,polyline_vertex,26,198.416,297.361,1653.5,2478.0,,,0.7547,94.641
report_fig5-14,HASAA-30BS_center,21,polyline_vertex,26,199.916,293.581,1666.0,2446.5,,,0.8031,99.999
report_fig5-14,HASAA-30BS_center,22,polyline_vertex,26,201.416,289.861,1678.5,2415.5,,,0.8514,105.271
report_fig5-14,HASAA-30BS_center,23,polyline_vertex,26,202.196,286.801,1685.0,2390.0,,,0.8766,109.608
report_fig5-14,HASAA-30BS_center,24,polyline_vertex,26,204.476,283.081,1704.0,2359.0,,,0.9501,114.879
report_fig5-14,HASAA-30BS_center,25,polyline_vertex,26,205.976,279.301,1716.5,2327.5,,,0.9985,120.237
report_fig5-14,HASAA-30BS_center,26,polyline_vertex,26,207.476,276.3,1729.0,2302.5,,,1.0469,124.489
report_fig5-14,HASAA-30BS_center,27,polyline_vertex,26,208.976,272.581,1741.5,2271.5,,,1.0953,129.761
report_fig5-14,HASAA-30BS_center,28,polyline_vertex,26,210.476,268.8,1754.0,2240.0,,,1.1437,135.119
report_fig5-14,HASAA-30BS_center,29,polyline_vertex,26,211.976,265.801,1766.5,2215.0,,,1.1921,139.369
report_fig5-14,HASAA-30BS_center,30,polyline_vertex,26,214.196,262.081,1785.0,2184.0,,,1.2637,144.642
report_fig5-14,HASAA-30BS_center,31,polyline_vertex,26,215.756,258.301,1798.0,2152.5,,,1.314,149.999
report_fig5-14,HASAA-30BS_center,32,polyline_vertex,26,217.255,254.58,1810.5,2121.5,,,1.3624,155.272
report_fig5-14,HASAA-30BS_center,33,polyline_vertex,26,219.475,251.581,1829.0,2096.5,,,1.434,159.522
report_fig5-14,HASAA-30BS_center,34,polyline_vertex,26,220.976,247.801,1841.5,2065.0,,,1.4824,164.88
report_fig5-14,HASAA-30BS_center,35,polyline_vertex,26,223.256,244.021,1860.5,2033.5,,,1.5559,170.237
report_fig5-14,HASAA-30BS_center,36,polyline_vertex,26,225.476,241.021,1879.0,2008.5,,,1.6275,174.489
report_fig5-14,HASAA-30BS_center,37,polyline_vertex,26,227.756,237.3,1898.0,1977.5,,,1.7011,179.762
report_fig5-14,HASAA-30BS_center,38,polyline_vertex,26,230.036,233.521,1917.0,1946.0,,,1.7746,185.118
report_fig5-14,HASAA-30BS_center,39,polyline_vertex,26,233.036,231.301,1942.0,1927.5,,,1.8714,188.264
report_fig5-14,HASAA-30BS_center,40,polyline_vertex,26,236.035,227.52,1967.0,1896.0,,,1.9681,193.622
report_fig5-14,HASAA-30BS_center,41,polyline_vertex,26,239.035,224.521,1992.0,1871.0,,,2.0649,197.873
report_fig5-14,HASAA-30BS_center,42,polyline_vertex,26,243.535,220.8,2029.5,1840.0,,,2.21,203.146
report_fig5-14,HASAA-30BS_center,43,polyline_vertex,26,247.315,220.021,2061.0,1833.5,,,2.332,204.25
report_fig5-14,HASAA-30BS_center,44,polyline_vertex,26,249.595,216.3,2080.0,1802.5,,,2.4055,209.523
report_fig5-14,HASAA-30BS_center,45,polyline_vertex,26,251.815,214.021,2098.5,1783.5,,,2.4771,212.754
report_fig5-14,HASAA-30BS_center,46,polyline_vertex,26,257.815,210.301,2148.5,1752.5,,,2.6706,218.026
report_fig5-14,HASAA-30BS_center,47,polyline_vertex,26,263.875,207.301,2199.0,1727.5,,,2.8661,222.278
report_fig5-14,HASAA-30BS_center,48,polyline_vertex,26,268.374,205.8,2236.5,1715.0,,,3.0112,224.405
report_fig5-14,HASAA-30BS_center,49,polyline_vertex,26,286.435,199.741,2387.0,1664.5,,,3.5938,232.992
report_fig5-14,HASAA-30BS_center,50,polyline_vertex,26,291.654,199.02,2430.5,1658.5,,,3.7622,234.013
report_fig5-14,HASAA-30BS_center,51,polyline_vertex,26,299.214,198.241,2493.5,1652.0,,,4.006,235.118
report_fig5-14,HASAA-30BS_center,52,polyline_vertex,26,307.494,196.74,2562.4,1639.5,,,4.2731,237.244
report_fig5-14,HASAA-30BS_center,53,polyline_vertex,26,314.994,195.241,2625.0,1627.0,,,4.515,239.37
report_fig5-14,HASAA-30BS_center,54,polyline_vertex,26,326.273,263.581,2718.9,2196.5,,,4.8788,142.515
report_fig5-14,HASAA-30BS_center,55,polyline_vertex,26,330.054,258.301,2750.4,2152.5,,,5.0008,149.999
report_fig5-14,HASAA-30BS_center,56,polyline_vertex,26,338.273,251.581,2818.9,2096.5,,,5.2659,159.522
report_fig5-14,HASAA-30BS_center,57,polyline_vertex,26,345.833,247.801,2881.9,2065.0,,,5.5097,164.88
report_fig5-14,HASAA-30BS_center,58,polyline_vertex,26,345.833,248.581,2881.9,2071.5,,,5.5097,163.774
report_fig5-14,HASAA-30BS_center,59,polyline_vertex,26,361.613,246.301,3013.4,2052.5,,,6.0187,167.005
report_fig5-14,HASAA-30BS_center,60,polyline_vertex,26,377.392,244.8,3144.9,2040.0,,,6.5277,169.132
report_fig5-14,HASAA-30BS_center,61,polyline_vertex,26,393.173,244.8,3276.4,2040.0,,,7.0367,169.132
report_fig5-14,HASAA-30BS_center,62,polyline_vertex,26,409.012,244.8,3408.4,2040.0,,,7.5476,169.132
report_fig5-14,HASAA-30BS_center,63,polyline_vertex,26,424.012,246.301,3533.4,2052.5,,,8.0315,167.005
report_fig5-14,HASAA-30BS_center,64,polyline_vertex,26,439.792,247.08,3664.9,2059.0,,,8.5405,165.901
report_fig5-14,HASAA-30BS_center,65,polyline_vertex,26,455.631,250.801,3796.9,2090.0,,,9.0514,160.628
report_fig5-14,HASAA-30BS_center,66,polyline_vertex,26,455.631,251.581,3796.9,2096.5,,,9.0514,159.522
report_fig5-14,HASAA-30BS_center,67,polyline_vertex,26,472.131,255.301,3934.4,2127.5,,,9.5836,154.251
report_fig5-14,HASAA-30BS_center,68,polyline_vertex,26,486.41,258.301,4053.4,2152.5,,,10.0442,149.999
report_fig5-14,HASAA-30BS_center,69,polyline_vertex,26,487.19,259.08,4059.9,2159.0,,,10.0693,148.894
report_fig5-14,NON-00BS_center,1,polyline_vertex,27,175.136,364.141,1459.5,3034.5,,,0.0038,-0.001
report_fig5-14,NON-00BS_center,2,polyline_vertex,27,176.637,360.361,1472.0,3003.0,,,0.0522,5.355
report_fig5-14,NON-00BS_center,3,polyline_vertex,27,178.857,357.361,1490.5,2978.0,,,0.1238,9.607
report_fig5-14,NON-00BS_center,4,polyline_vertex,27,179.637,355.141,1497.0,2959.5,,,0.1489,12.753
report_fig5-14,NON-00BS_center,5,polyline_vertex,27,180.416,353.641,1503.5,2947.0,,,0.1741,14.88
report_fig5-14,NON-00BS_center,6,polyline_vertex,27,181.917,352.141,1516.0,2934.5,,,0.2225,17.005
report_fig5-14,NON-00BS_center,7,polyline_vertex,27,183.416,349.861,1528.5,2915.5,,,0.2708,20.237
report_fig5-14,NON-00BS_center,8,polyline_vertex,27,184.137,348.361,1534.5,2903.0,,,0.2941,22.362
report_fig5-14,NON-00BS_center,9,polyline_vertex,27,185.636,346.861,1547.0,2890.5,,,0.3424,24.489
report_fig5-14,NON-00BS_center,10,polyline_vertex,27,186.417,344.641,1553.5,2872.0,,,0.3676,27.635
report_fig5-14,NON-00BS_center,11,polyline_vertex,27,187.916,343.141,1566.0,2859.5,,,0.416,29.76
report_fig5-14,NON-00BS_center,12,polyline_vertex,27,188.637,341.641,1572.0,2847.0,,,0.4392,31.887
report_fig5-14,NON-00BS_center,13,polyline_vertex,27,190.136,339.361,1584.5,2828.0,,,0.4876,35.118
report_fig5-14,NON-00BS_center,14,polyline_vertex,27,191.696,337.861,1597.5,2815.5,,,0.5379,37.243
report_fig5-14,NON-00BS_center,15,polyline_vertex,27,193.196,335.641,1610.0,2797.0,,,0.5863,40.39
report_fig5-14,NON-00BS_center,16,polyline_vertex,27,193.916,334.14,1616.0,2784.5,,,0.6095,42.516
report_fig5-14,NON-00BS_center,17,polyline_vertex,27,195.416,332.641,1628.5,2772.0,,,0.6579,44.642
report_fig5-14,NON-00BS_center,18,polyline_vertex,27,196.916,330.361,1641.0,2753.0,,,0.7063,47.873
report_fig5-14,NON-00BS_center,19,polyline_vertex,27,198.416,328.861,1653.5,2740.5,,,0.7547,49.998
report_fig5-14,NON-00BS_center,20,polyline_vertex,27,199.196,327.361,1660.0,2728.0,,,0.7798,52.125
report_fig5-14,NON-00BS_center,21,polyline_vertex,27,200.696,325.081,1672.5,2709.0,,,0.8282,55.356
report_fig5-14,NON-00BS_center,22,polyline_vertex,27,202.196,323.581,1685.0,2696.5,,,0.8766,57.481
report_fig5-14,NON-00BS_center,23,polyline_vertex,27,202.976,322.081,1691.5,2684.0,,,0.9017,59.608
report_fig5-14,NON-00BS_center,24,polyline_vertex,27,203.696,321.361,1697.5,2678.0,,,0.925,60.628
report_fig5-14,NON-00BS_center,25,polyline_vertex,27,205.196,319.861,1710.0,2665.5,,,0.9734,62.754
report_fig5-14,NON-00BS_center,26,polyline_vertex,27,206.696,317.581,1722.5,2646.5,,,1.0218,65.985
report_fig5-14,NON-00BS_center,27,polyline_vertex,27,207.476,316.081,1729.0,2634.0,,,1.0469,68.111
report_fig5-14,NON-00BS_center,28,polyline_vertex,27,208.976,314.58,1741.5,2621.5,,,1.0953,70.238
report_fig5-14,NON-00BS_center,29,polyline_vertex,27,210.476,312.36,1754.0,2603.0,,,1.1437,73.384
report_fig5-14,NON-00BS_center,30,polyline_vertex,27,211.976,310.861,1766.5,2590.5,,,1.1921,75.509
report_fig5-14,NON-00BS_center,31,polyline_vertex,27,213.476,309.361,1779.0,2578.0,,,1.2404,77.634
report_fig5-14,NON-00BS_center,32,polyline_vertex,27,214.975,307.081,1791.5,2559.0,,,1.2888,80.866
report_fig5-14,NON-00BS_center,33,polyline_vertex,27,215.756,305.581,1798.0,2546.5,,,1.314,82.992
report_fig5-14,NON-00BS_center,34,polyline_vertex,27,217.255,304.081,1810.5,2534.0,,,1.3624,85.118
report_fig5-14,NON-00BS_center,35,polyline_vertex,27,218.756,301.861,1823.0,2515.5,,,1.4108,88.264
report_fig5-14,NON-00BS_center,36,polyline_vertex,27,220.256,300.36,1835.5,2503.0,,,1.4591,90.391
report_fig5-14,NON-00BS_center,37,polyline_vertex,27,221.755,298.861,1848.0,2490.5,,,1.5075,92.516
report_fig5-14,NON-00BS_center,38,polyline_vertex,27,223.256,296.581,1860.5,2471.5,,,1.5559,95.747
report_fig5-14,NON-00BS_center,39,polyline_vertex,27,223.256,297.361,1860.5,2478.0,,,1.5559,94.641
report_fig5-14,NON-00BS_center,40,polyline_vertex,27,224.755,295.081,1873.0,2459.0,,,1.6043,97.872
report_fig5-14,NON-00BS_center,41,polyline_vertex,27,226.255,293.581,1885.5,2446.5,,,1.6527,99.999
report_fig5-14,NON-00BS_center,42,polyline_vertex,27,227.756,291.361,1898.0,2428.0,,,1.7011,103.145
report_fig5-14,NON-00BS_center,43,polyline_vertex,27,229.255,289.861,1910.5,2415.5,,,1.7494,105.271
report_fig5-14,NON-00BS_center,44,polyline_vertex,27,230.036,289.081,1917.0,2409.0,,,1.7746,106.376
report_fig5-14,NON-00BS_center,45,polyline_vertex,27,231.535,287.581,1929.5,2396.5,,,1.823,108.502
report_fig5-14,NON-00BS_center,46,polyline_vertex,27,231.535,288.3,1929.5,2402.5,,,1.823,107.482
report_fig5-14,NON-00BS_center,47,polyline_vertex,27,233.036,286.081,1942.0,2384.0,,,1.8714,110.629
report_fig5-14,NON-00BS_center,48,polyline_vertex,27,234.535,284.581,1954.5,2371.5,,,1.9197,112.754
report_fig5-14,NON-00BS_center,49,polyline_vertex,27,236.035,283.081,1967.0,2359.0,,,1.9681,114.879
report_fig5-14,NON-00BS_center,50,polyline_vertex,27,237.536,280.8,1979.5,2340.0,,,2.0165,118.112
report_fig5-14,NON-00BS_center,51,polyline_vertex,27,239.035,279.301,1992.0,2327.5,,,2.0649,120.237
report_fig5-14,NON-00BS_center,52,polyline_vertex,27,240.535,277.801,2004.5,2315.0,,,2.1133,122.362
report_fig5-14,NON-00BS_center,53,polyline_vertex,27,242.815,275.581,2023.5,2296.5,,,2.1868,125.509
report_fig5-14,NON-00BS_center,54,polyline_vertex,27,244.316,274.081,2036.0,2284.0,,,2.2352,127.635
report_fig5-14,NON-00BS_center,55,polyline_vertex,27,246.535,271.801,2054.5,2265.0,,,2.3068,130.866
report_fig5-14,NON-00BS_center,56,polyline_vertex,27,248.815,270.301,2073.5,2252.5,,,2.3803,132.992
report_fig5-14,NON-00BS_center,57,polyline_vertex,27,250.315,268.8,2086.0,2240.0,,,2.4287,135.119
report_fig5-14,NON-00BS_center,58,polyline_vertex,27,252.595,266.58,2105.0,2221.5,,,2.5023,138.265
report_fig5-14,NON-00BS_center,59,polyline_vertex,27,254.815,265.081,2123.5,2209.0,,,2.5739,140.39
report_fig5-14,NON-00BS_center,60,polyline_vertex,27,257.815,263.581,2148.5,2196.5,,,2.6706,142.515
report_fig5-14,NON-00BS_center,61,polyline_vertex,27,260.095,261.3,2167.5,2177.5,,,2.7442,145.748
report_fig5-14,NON-00BS_center,62,polyline_vertex,27,260.095,262.801,2167.5,2190.0,,,2.7442,143.621
report_fig5-14,NON-00BS_center,63,polyline_vertex,27,263.875,260.581,2199.0,2171.5,,,2.8661,146.767
report_fig5-14,NON-00BS_center,64,polyline_vertex,27,268.374,258.301,2236.5,2152.5,,,3.0112,149.999
report_fig5-14,NON-00BS_center,65,polyline_vertex,27,273.655,256.8,2280.5,2140.0,,,3.1816,152.125
report_fig5-14,NON-00BS_center,66,polyline_vertex,27,278.875,255.301,2324.0,2127.5,,,3.3499,154.251
report_fig5-14,NON-00BS_center,67,polyline_vertex,27,281.874,254.58,2349.0,2121.5,,,3.4467,155.272
report_fig5-14,NON-00BS_center,68,polyline_vertex,27,289.434,253.081,2412.0,2109.0,,,3.6905,157.397
report_fig5-14,NON-00BS_center,69,polyline_vertex,27,300.714,251.581,2506.0,2096.5,,,4.0544,159.522
report_fig5-14,NON-00BS_center,70,polyline_vertex,27,308.214,250.801,2568.5,2090.0,,,4.2963,160.628
report_fig5-14,NON-00BS_center,71,polyline_vertex,27,315.714,250.081,2630.9,2084.0,,,4.5382,161.649
report_fig5-14,NON-00BS_center,72,polyline_vertex,27,323.993,250.081,2699.9,2084.0,,,4.8053,161.649
report_fig5-14,NON-00BS_center,73,polyline_vertex,27,331.553,249.3,2762.9,2077.5,,,5.0491,162.755
report_fig5-14,NON-00BS_center,74,polyline_vertex,27,339.054,249.3,2825.4,2077.5,,,5.2911,162.755
report_fig5-14,NON-00BS_center,75,polyline_vertex,27,346.554,249.3,2887.9,2077.5,,,5.533,162.755
report_fig5-14,NON-00BS_center,76,polyline_vertex,27,354.833,249.3,2956.9,2077.5,,,5.8,162.755
report_fig5-14,NON-00BS_center,77,polyline_vertex,27,362.393,250.081,3019.9,2084.0,,,6.0439,161.649
report_fig5-14,NON-00BS_center,78,polyline_vertex,27,369.893,249.3,3082.4,2077.5,,,6.2858,162.755
report_fig5-14,NON-00BS_center,79,polyline_vertex,27,378.173,249.3,3151.4,2077.5,,,6.5529,162.755
report_fig5-14,NON-00BS_center,80,polyline_vertex,27,386.453,249.3,3220.4,2077.5,,,6.82,162.755
report_fig5-14,NON-00BS_center,81,polyline_vertex,27,393.173,249.3,3276.4,2077.5,,,7.0367,162.755
