figure_key,series,seq,source,draw_index,x_pt,y_pt,x_px600,y_px600,marker_w_pt,marker_h_pt,deflection_in,load_kips
thesis_fig4-24,NON-00BS,23,markers,53,209.22,231.99,1743.5,1933.3,6.12,6.06,0.7732,52.97
thesis_fig4-24,NON-00BS,24,markers,55,210.12,230.61,1751.0,1921.8,6.12,6.06,0.8131,55.656
thesis_fig4-24,NON-00BS,25,markers,57,211.08,229.35,1759.0,1911.3,6.12,6.06,0.8557,58.108
thesis_fig4-24,NON-00BS,26,markers,59,211.92,228.09,1766.0,1900.7,6.12,6.06,0.893,60.561
thesis_fig4-24,NON-00BS,27,markers,61,212.46,227.85,1770.5,1898.8,6.12,6.06,0.9169,61.028
thesis_fig4-24,NON-00BS,28,markers,63,213.36,226.53,1778.0,1887.7,6.12,6.06,0.9569,63.597
thesis_fig4-24,NON-00BS,29,markers,65,214.2,225.27,1785.0,1877.2,6.12,6.06,0.9941,66.049
thesis_fig4-24,NON-00BS,30,markers,67,215.16,223.95,1793.0,1866.2,6.12,6.06,1.0367,68.618
thesis_fig4-24,NON-00BS,31,markers,69,215.16,224.01,1793.0,1866.7,6.12,6.06,1.0367,68.501
thesis_fig4-24,NON-00BS,32,markers,71,216.06,222.75,1800.5,1856.3,6.12,6.06,1.0766,70.953
thesis_fig4-24,NON-00BS,33,markers,73,217.14,221.43,1809.5,1845.3,6.12,6.06,1.1245,73.522
thesis_fig4-24,NON-00BS,34,markers,75,218.22,220.11,1818.5,1834.3,6.12,6.06,1.1724,76.091
thesis_fig4-24,NON-00BS,35,markers,77,219.12,218.91,1826.0,1824.3,6.12,6.06,1.2124,78.427
thesis_fig4-24,NON-00BS,36,markers,79,219.18,219.03,1826.5,1825.2,6.12,6.06,1.215,78.193
thesis_fig4-24,NON-00BS,37,markers,81,220.2,217.59,1835.0,1813.2,6.12,6.06,1.2603,80.996
thesis_fig4-24,NON-00BS,38,markers,83,221.22,216.33,1843.5,1802.7,6.12,6.06,1.3055,83.448
thesis_fig4-24,NON-00BS,39,markers,85,222.36,215.01,1853.0,1791.7,6.12,6.06,1.3561,86.017
thesis_fig4-24,NON-00BS,40,markers,87,223.38,213.75,1861.5,1781.3,6.12,6.06,1.4013,88.469
thesis_fig4-24,NON-00BS,41,markers,89,224.28,212.49,1869.0,1770.8,6.12,6.06,1.4413,90.921
thesis_fig4-24,NON-00BS,42,markers,91,225.36,211.23,1878.0,1760.3,6.12,6.06,1.4892,93.374
thesis_fig4-24,NON-00BS,43,markers,93,226.35,209.97,1886.3,1749.8,6.06,6.06,1.5331,95.826
thesis_fig4-24,NON-00BS,44,markers,95,226.38,210.15,1886.5,1751.2,6.12,6.06,1.5344,95.476
thesis_fig4-24,NON-00BS,45,markers,97,227.52,208.65,1896.0,1738.7,6.12,6.06,1.585,98.395
thesis_fig4-24,NON-00BS,46,markers,99,227.52,208.65,1896.0,1738.7,6.12,6.06,1.585,98.395
thesis_fig4-24,NON-00BS,47,markers,101,228.6,207.39,1905.0,1728.2,6.12,6.06,1.6329,100.847
thesis_fig4-24,NON-00BS,48,markers,103,229.68,206.13,1914.0,1717.7,6.12,6.06,1.6808,103.299
thesis_fig4-24,NON-00BS,49,markers,105,230.82,204.81,1923.5,1706.8,6.12,6.06,1.7314,105.868
thesis_fig4-24,NON-00BS,50,markers,107,231.6,204.63,1930.0,1705.2,6.12,6.06,1.766,106.219
thesis_fig4-24,NON-00BS,51,markers,109,232.38,203.49,1936.5,1695.8,6.12,6.06,1.8006,108.437
thesis_fig4-24,NON-00BS,52,markers,111,232.38,203.61,1936.5,1696.8,6.12,6.06,1.8006,108.204
thesis_fig4-24,NON-00BS,53,markers,113,233.37,202.29,1944.7,1685.8,6.06,6.06,1.8445,110.773
thesis_fig4-24,NON-00BS,54,markers,115,234.48,200.97,1954.0,1674.8,6.12,6.06,1.8937,113.342
thesis_fig4-24,NON-00BS,55,markers,117,234.48,201.09,1954.0,1675.7,6.12,6.06,1.8937,113.108
thesis_fig4-24,NON-00BS,56,markers,119,235.56,199.77,1963.0,1664.7,6.12,6.06,1.9416,115.677
thesis_fig4-24,NON-00BS,57,markers,121,236.91,198.45,1974.3,1653.7,6.06,6.06,2.0015,118.246
thesis_fig4-24,NON-00BS,58,markers,123,238.02,197.19,1983.5,1643.2,6.12,6.06,2.0508,120.698
thesis_fig4-24,NON-00BS,59,markers,125,239.28,195.93,1994.0,1632.8,6.12,6.06,2.1067,123.151
thesis_fig4-24,NON-00BS,60,markers,127,240.42,194.61,2003.5,1621.8,6.12,6.06,2.1572,125.72
thesis_fig4-24,NON-00BS,61,markers,129,241.95,193.35,2016.2,1611.3,6.06,6.06,2.2251,128.172
thesis_fig4-24,NON-00BS,62,markers,131,243.18,192.09,2026.5,1600.7,6.12,6.06,2.2797,130.624
thesis_fig4-24,NON-00BS,63,markers,133,244.8,190.83,2040.0,1590.2,6.12,6.06,2.3515,133.076
thesis_fig4-24,NON-00BS,64,markers,135,244.8,190.89,2040.0,1590.7,6.12,6.06,2.3515,132.96
thesis_fig4-24,NON-00BS,65,markers,137,246.12,189.51,2051.0,1579.2,6.12,6.06,2.4101,135.645
thesis_fig4-24,NON-00BS,66,markers,139,247.8,188.31,2065.0,1569.3,6.12,6.06,2.4846,137.981
thesis_fig4-24,NON-00BS,67,markers,141,249.48,186.99,2079.0,1558.3,6.12,6.06,2.5591,140.55
thesis_fig4-24,NON-00BS,68,markers,143,251.49,185.67,2095.8,1547.3,6.06,6.06,2.6483,143.119
thesis_fig4-24,NON-00BS,69,markers,145,253.38,184.47,2111.5,1537.3,6.12,6.06,2.7321,145.454
thesis_fig4-24,NON-00BS,70,markers,147,253.44,185.46,2112.0,1545.5,6.12,6.12,2.7348,143.527
thesis_fig4-24,NON-00BS,71,markers,149,256.02,183.81,2133.5,1531.8,6.12,6.06,2.8492,146.739
thesis_fig4-24,NON-00BS,72,markers,151,259.14,182.25,2159.5,1518.8,6.12,6.06,2.9877,149.775
thesis_fig4-24,NON-00BS,73,markers,153,262.92,180.99,2191.0,1508.3,6.12,6.06,3.1553,152.227
thesis_fig4-24,NON-00BS,74,markers,155,267.06,179.73,2225.5,1497.8,6.12,6.06,3.339,154.679
thesis_fig4-24,NON-00BS,75,markers,157,269.1,179.31,2242.5,1494.3,6.12,6.06,3.4295,155.497
thesis_fig4-24,NON-00BS,76,markers,159,274.62,178.41,2288.5,1486.8,6.12,6.06,3.6743,157.248
thesis_fig4-24,NON-00BS,77,markers,161,282.66,177.45,2355.5,1478.7,6.12,6.06,4.031,159.117
thesis_fig4-24,NON-00BS,78,markers,163,288.24,176.67,2402.0,1472.3,6.12,6.06,4.2785,160.635
thesis_fig4-24,NON-00BS,79,markers,165,293.82,176.01,2448.5,1466.7,6.12,6.06,4.5261,161.919
thesis_fig4-24,NON-00BS,80,markers,167,299.7,175.89,2497.5,1465.7,6.12,6.06,4.7869,162.153
thesis_fig4-24,NON-00BS,81,markers,169,305.34,175.71,2544.5,1464.2,6.12,6.06,5.0371,162.503
thesis_fig4-24,NON-00BS,82,markers,171,310.74,175.53,2589.5,1462.7,6.12,6.06,5.2766,162.853
thesis_fig4-24,NON-00BS,83,markers,173,316.32,175.59,2636.0,1463.2,6.12,6.06,5.5241,162.737
thesis_fig4-24,NON-00BS,84,markers,175,322.14,175.53,2684.5,1462.7,6.12,6.06,5.7823,162.853
thesis_fig4-24,NON-00BS,85,markers,177,327.84,175.89,2732.0,1465.7,6.12,6.06,6.0352,162.153
thesis_fig4-24,NON-00BS,86,markers,179,333.42,175.65,2778.5,1463.7,6.12,6.06,6.2827,162.62
thesis_fig4-24,NON-00BS,87,markers,181,339.06,175.53,2825.5,1462.7,6.12,6.06,6.5329,162.853
thesis_fig4-24,NON-00BS,88,markers,183,345.0,175.35,2875.0,1461.3,6.12,6.06,6.7964,163.204
thesis_fig4-24,NON-00BS,89,markers,185,350.34,175.77,2919.5,1464.7,6.12,6.06,7.0333,162.386
thesis_fig4-24,NON-00BS,90,markers,187,356.1,176.25,2967.5,1468.8,6.12,6.06,7.2888,161.452
thesis_fig4-24,NON-00BS,91,markers,189,361.62,176.67,3013.5,1472.3,6.12,6.06,7.5336,160.635
thesis_fig4-24,NON-00BS,92,markers,191,367.14,177.57,3059.5,1479.7,6.12,6.06,7.7785,158.883
thesis_fig4-24,NON-00BS,93,markers,193,372.84,179.01,3107.0,1491.7,6.12,6.06,8.0314,156.081
thesis_fig4-24,NON-00BS,94,markers,195,384.18,181.41,3201.5,1511.8,6.12,6.06,8.5344,151.41
thesis_fig4-24,NON-00BS,95,markers,197,395.4,183.93,3295.0,1532.8,6.12,6.06,9.0321,146.505
thesis_fig4-24,NON-00BS,96,markers,199,406.8,186.57,3390.0,1554.7,6.12,6.06,9.5378,141.367
thesis_fig4-24,NON-00BS,97,markers,201,418.08,189.21,3484.0,1576.7,6.12,6.06,10.0382,136.229
thesis_fig4-24,NON-00BS,98,markers,203,429.36,191.01,3578.0,1591.7,6.12,6.06,10.5386,132.726
thesis_fig4-24,NON-00BS,99,markers,205,440.58,193.35,3671.5,1611.3,6.12,6.06,11.0363,128.172
thesis_fig4-24,NON-00BS,100,markers,207,452.1,195.57,3767.5,1629.7,6.12,6.06,11.5473,123.851
thesis_fig4-24,DBLNB-30BS,1,markers,210,191.64,258.51,1597.0,2154.3,4.56,4.62,-0.0066,1.357
thesis_fig4-24,DBLNB-30BS,2,markers,210,192.3,255.9,1602.5,2132.5,4.56,4.56,0.0226,6.437
thesis_fig4-24,DBLNB-30BS,3,markers,210,193.29,252.96,1610.7,2108.0,3.9,3.96,0.0666,12.158
thesis_fig4-24,DBLNB-30BS,4,markers,210,193.95,250.68,1616.2,2089.0,3.9,4.56,0.0958,16.596
thesis_fig4-24,DBLNB-30BS,5,markers,210,193.95,251.01,1616.2,2091.8,3.9,3.9,0.0958,15.953
thesis_fig4-24,DBLNB-30BS,6,markers,210,194.94,248.7,1624.5,2072.5,4.56,4.56,0.1398,20.449
thesis_fig4-24,DBLNB-30BS,7,markers,210,195.57,245.79,1629.7,2048.3,4.62,3.9,0.1677,26.113
thesis_fig4-24,DBLNB-30BS,8,markers,210,196.23,242.82,1635.2,2023.5,4.62,4.56,0.197,31.893
thesis_fig4-24,DBLNB-30BS,9,markers,210,196.89,240.57,1640.7,2004.8,4.62,3.9,0.2263,36.272
thesis_fig4-24,DBLNB-30BS,10,markers,210,197.88,238.26,1649.0,1985.5,3.96,4.56,0.2702,40.768
thesis_fig4-24,DBLNB-30BS,11,markers,210,198.87,235.68,1657.2,1964.0,4.62,4.56,0.3141,45.789
thesis_fig4-24,DBLNB-30BS,12,markers,210,199.53,233.04,1662.7,1942.0,4.62,4.56,0.3434,50.927
thesis_fig4-24,DBLNB-30BS,13,markers,210,199.53,235.02,1662.7,1958.5,4.62,4.56,0.3434,47.073
thesis_fig4-24,DBLNB-30BS,14,markers,210,200.82,227.82,1673.5,1898.5,4.56,4.56,0.4006,61.086
thesis_fig4-24,DBLNB-30BS,15,markers,210,202.14,225.54,1684.5,1879.5,4.56,3.96,0.4591,65.523
thesis_fig4-24,DBLNB-30BS,16,markers,210,202.14,225.24,1684.5,1877.0,4.56,4.56,0.4591,66.107
thesis_fig4-24,DBLNB-30BS,17,markers,210,203.13,222.6,1692.7,1855.0,3.9,4.56,0.5031,71.245
thesis_fig4-24,DBLNB-30BS,18,markers,210,204.12,220.32,1701.0,1836.0,4.56,3.96,0.547,75.683
thesis_fig4-24,DBLNB-30BS,19,markers,210,205.41,218.37,1711.8,1819.7,4.62,3.9,0.6042,79.478
thesis_fig4-24,DBLNB-30BS,20,markers,210,207.72,212.82,1731.0,1773.5,3.96,4.56,0.7067,90.279
thesis_fig4-24,DBLNB-30BS,21,markers,210,208.68,210.18,1739.0,1751.5,4.56,4.56,0.7493,95.417
thesis_fig4-24,DBLNB-30BS,22,markers,210,210.0,207.6,1750.0,1730.0,4.56,4.56,0.8078,100.438
thesis_fig4-24,DBLNB-30BS,23,markers,210,211.32,204.96,1761.0,1708.0,4.56,4.56,0.8664,105.576
thesis_fig4-24,DBLNB-30BS,24,markers,210,212.64,202.38,1772.0,1686.5,4.56,4.56,0.9249,110.598
thesis_fig4-24,DBLNB-30BS,25,markers,210,212.64,202.71,1772.0,1689.3,4.56,3.9,0.9249,109.955
thesis_fig4-24,DBLNB-30BS,26,markers,210,213.93,199.74,1782.7,1664.5,4.62,4.56,0.9821,115.736
thesis_fig4-24,DBLNB-30BS,27,markers,210,215.25,197.49,1793.8,1645.7,4.62,3.9,1.0407,120.115
thesis_fig4-24,DBLNB-30BS,28,markers,210,216.57,195.18,1804.7,1626.5,4.62,4.56,1.0993,124.61
thesis_fig4-24,DBLNB-30BS,29,markers,210,217.86,192.6,1815.5,1605.0,4.56,4.56,1.1565,129.631
thesis_fig4-24,DBLNB-30BS,30,markers,210,219.18,189.96,1826.5,1583.0,4.56,4.56,1.215,134.77
thesis_fig4-24,DBLNB-30BS,31,markers,210,220.5,187.38,1837.5,1561.5,4.56,4.56,1.2736,139.791
thesis_fig4-24,DBLNB-30BS,32,markers,210,221.79,185.4,1848.2,1545.0,4.62,4.56,1.3308,143.644
thesis_fig4-24,DBLNB-30BS,33,markers,210,223.44,182.79,1862.0,1523.2,3.96,4.62,1.404,148.724
thesis_fig4-24,DBLNB-30BS,34,markers,210,225.09,179.85,1875.7,1498.8,4.62,3.9,1.4772,154.446
thesis_fig4-24,DBLNB-30BS,35,markers,210,226.38,177.57,1886.5,1479.8,4.56,4.62,1.5344,158.883
thesis_fig4-24,DBLNB-30BS,36,markers,210,228.03,174.96,1900.2,1458.0,3.9,4.56,1.6076,163.963
thesis_fig4-24,DBLNB-30BS,37,markers,210,229.68,172.35,1914.0,1436.2,4.56,4.62,1.6808,169.042
thesis_fig4-24,DBLNB-30BS,38,markers,210,231.63,170.07,1930.3,1417.3,4.62,3.9,1.7673,173.48
thesis_fig4-24,DBLNB-30BS,39,markers,210,233.61,167.43,1946.8,1395.2,4.62,3.9,1.8551,178.618
thesis_fig4-24,DBLNB-30BS,40,markers,210,235.56,164.85,1963.0,1373.8,4.56,3.9,1.9416,183.639
thesis_fig4-24,DBLNB-30BS,41,markers,210,237.54,162.21,1979.5,1351.8,4.56,3.9,2.0295,188.777
thesis_fig4-24,DBLNB-30BS,42,markers,210,237.54,162.87,1979.5,1357.2,4.56,3.9,2.0295,187.492
thesis_fig4-24,DBLNB-30BS,43,markers,210,240.15,160.29,2001.2,1335.8,4.62,3.9,2.1453,192.513
thesis_fig4-24,DBLNB-30BS,44,markers,210,243.12,157.32,2026.0,1311.0,3.96,4.56,2.277,198.294
thesis_fig4-24,DBLNB-30BS,45,markers,210,243.42,158.97,2028.5,1324.8,4.56,3.9,2.2903,195.082
thesis_fig4-24,DBLNB-30BS,46,markers,210,244.08,156.66,2034.0,1305.5,4.56,4.56,2.3196,199.578
thesis_fig4-24,DBLNB-30BS,47,markers,210,246.06,154.74,2050.5,1289.5,4.56,4.56,2.4074,203.315
thesis_fig4-24,DBLNB-30BS,48,markers,210,249.33,152.76,2077.8,1273.0,4.62,4.56,2.5525,207.169
thesis_fig4-24,DBLNB-30BS,49,markers,210,253.26,150.15,2110.5,1251.3,4.56,4.62,2.7268,212.248
thesis_fig4-24,DBLNB-30BS,50,markers,210,258.51,148.86,2154.3,1240.5,4.62,4.56,2.9597,214.759
thesis_fig4-24,DBLNB-30BS,51,markers,210,265.38,147.21,2211.5,1226.8,3.96,3.9,3.2645,217.97
thesis_fig4-24,DBLNB-30BS,52,markers,210,270.96,143.97,2258.0,1199.8,4.56,3.9,3.512,224.276
thesis_fig4-24,DBLNB-30BS,53,markers,210,276.54,141.66,2304.5,1180.5,3.96,4.56,3.7595,228.772
thesis_fig4-24,DBLNB-30BS,54,markers,210,282.09,140.34,2350.7,1169.5,4.62,4.56,4.0057,231.34
thesis_fig4-24,DBLNB-30BS,55,markers,210,288.0,140.34,2400.0,1169.5,4.56,4.56,4.2679,231.34
thesis_fig4-24,DBLNB-30BS,56,markers,210,295.2,186.39,2460.0,1553.3,4.56,3.9,4.5873,141.717
thesis_fig4-24,DBLNB-30BS,57,markers,210,295.2,186.72,2460.0,1556.0,4.56,4.56,4.5873,141.075
thesis_fig4-24,DBLNB-30BS,58,markers,210,299.16,180.84,2493.0,1507.0,4.56,4.56,4.7629,152.519
thesis_fig4-24,DBLNB-30BS,59,markers,210,304.71,176.61,2539.3,1471.7,3.9,3.9,5.0091,160.751
thesis_fig4-24,DBLNB-30BS,60,markers,210,310.29,174.3,2585.8,1452.5,4.62,4.56,5.2567,165.247
thesis_fig4-24,DBLNB-30BS,61,markers,210,310.29,174.96,2585.8,1458.0,4.62,4.56,5.2567,163.963
thesis_fig4-24,DBLNB-30BS,62,markers,210,327.33,172.68,2727.7,1439.0,4.62,3.96,6.0125,168.4
thesis_fig4-24,DBLNB-30BS,63,markers,210,338.46,171.36,2820.5,1428.0,4.56,3.96,6.5063,170.969
thesis_fig4-24,DBLNB-30BS,64,markers,210,349.95,171.69,2916.2,1430.8,3.9,4.62,7.016,170.327
thesis_fig4-24,DBLNB-30BS,65,markers,210,349.95,172.02,2916.2,1433.5,3.9,3.96,7.016,169.685
thesis_fig4-24,DBLNB-30BS,66,markers,210,383.04,171.69,3192.0,1430.8,4.56,4.62,8.4838,170.327
thesis_fig4-24,DBLNB-30BS,67,markers,210,395.16,174.3,3293.0,1452.5,3.96,4.56,9.0215,165.247
thesis_fig4-24,DBLNB-30BS,68,markers,210,417.45,180.18,3478.7,1501.5,3.9,4.56,10.0103,153.803
thesis_fig4-24,DBLNB-30BS,69,markers,210,417.78,180.51,3481.5,1504.3,4.56,3.9,10.0249,153.161
thesis_fig4-24,HTFGB-30BS,1,markers,214,191.34,258.84,1594.5,2157.0,5.88,5.88,-0.0199,0.715
thesis_fig4-24,HTFGB-30BS,2,markers,216,191.97,256.2,1599.8,2135.0,5.94,5.88,0.008,5.853
thesis_fig4-24,HTFGB-30BS,3,markers,218,192.63,253.62,1605.3,2113.5,5.94,5.88,0.0373,10.874
thesis_fig4-24,HTFGB-30BS,4,markers,220,193.62,250.98,1613.5,2091.5,6.6,5.88,0.0812,16.012
thesis_fig4-24,HTFGB-30BS,5,markers,222,194.28,248.4,1619.0,2070.0,6.6,5.88,0.1105,21.033
thesis_fig4-24,HTFGB-30BS,6,markers,224,195.24,245.76,1627.0,2048.0,5.88,5.88,0.1531,26.171
thesis_fig4-24,HTFGB-30BS,7,markers,226,195.9,243.18,1632.5,2026.5,5.88,5.88,0.1823,31.192
thesis_fig4-24,HTFGB-30BS,8,markers,228,196.56,240.54,1638.0,2004.5,5.88,5.88,0.2116,36.33
thesis_fig4-24,HTFGB-30BS,9,markers,230,197.22,237.96,1643.5,1983.0,5.88,5.88,0.2409,41.351
thesis_fig4-24,HTFGB-30BS,10,markers,232,197.88,235.65,1649.0,1963.7,5.88,6.54,0.2702,45.847
thesis_fig4-24,HTFGB-30BS,11,markers,234,198.54,233.07,1654.5,1942.2,5.88,6.54,0.2994,50.869
thesis_fig4-24,HTFGB-30BS,12,markers,236,199.53,230.43,1662.8,1920.3,6.54,6.54,0.3434,56.006
thesis_fig4-24,HTFGB-30BS,13,markers,238,199.53,230.76,1662.8,1923.0,6.54,5.88,0.3434,55.364
thesis_fig4-24,HTFGB-30BS,14,markers,240,200.52,233.7,1671.0,1947.5,5.88,6.48,0.3873,49.642
thesis_fig4-24,HTFGB-30BS,15,markers,242,200.85,233.07,1673.7,1942.2,6.54,6.54,0.4019,50.869
thesis_fig4-24,HTFGB-30BS,16,markers,244,201.48,230.43,1679.0,1920.3,6.6,6.54,0.4299,56.006
thesis_fig4-24,HTFGB-30BS,17,markers,246,202.14,227.85,1684.5,1898.8,6.6,6.54,0.4591,61.028
thesis_fig4-24,HTFGB-30BS,18,markers,248,202.14,228.18,1684.5,1901.5,6.6,5.88,0.4591,60.385
thesis_fig4-24,HTFGB-30BS,19,markers,250,202.8,225.21,1690.0,1876.7,6.6,6.54,0.4884,66.166
thesis_fig4-24,HTFGB-30BS,20,markers,252,203.76,222.93,1698.0,1857.8,5.88,5.82,0.531,70.603
thesis_fig4-24,HTFGB-30BS,21,markers,254,204.42,224.55,1703.5,1871.3,5.88,6.54,0.5603,67.45
thesis_fig4-24,HTFGB-30BS,22,markers,256,205.08,222.6,1709.0,1855.0,5.88,6.48,0.5896,71.245
thesis_fig4-24,HTFGB-30BS,23,markers,258,205.08,222.93,1709.0,1857.8,5.88,5.82,0.5896,70.603
thesis_fig4-24,HTFGB-30BS,24,markers,260,205.74,220.32,1714.5,1836.0,5.88,5.88,0.6188,75.683
thesis_fig4-24,HTFGB-30BS,25,markers,262,206.4,217.71,1720.0,1814.2,5.88,5.82,0.6481,80.762
thesis_fig4-24,HTFGB-30BS,26,markers,264,207.06,215.1,1725.5,1792.5,5.88,5.88,0.6774,85.842
thesis_fig4-24,HTFGB-30BS,27,markers,266,207.72,212.49,1731.0,1770.8,5.88,5.82,0.7067,90.921
thesis_fig4-24,HTFGB-30BS,28,markers,268,209.04,217.08,1742.0,1809.0,5.88,5.88,0.7652,81.988
thesis_fig4-24,HTFGB-30BS,29,markers,270,209.67,215.1,1747.2,1792.5,5.94,5.88,0.7932,85.842
thesis_fig4-24,HTFGB-30BS,30,markers,272,210.33,212.49,1752.8,1770.8,5.94,5.82,0.8224,90.921
thesis_fig4-24,HTFGB-30BS,31,markers,274,210.99,209.88,1758.3,1749.0,5.94,5.88,0.8517,96.001
thesis_fig4-24,HTFGB-30BS,32,markers,276,211.65,207.24,1763.7,1727.0,5.94,5.88,0.881,101.139
thesis_fig4-24,HTFGB-30BS,33,markers,278,212.94,211.86,1774.5,1765.5,5.88,5.88,0.9382,92.148
thesis_fig4-24,HTFGB-30BS,34,markers,280,213.27,209.88,1777.2,1749.0,6.54,5.88,0.9529,96.001
thesis_fig4-24,HTFGB-30BS,35,markers,282,213.6,207.24,1780.0,1727.0,5.88,5.88,0.9675,101.139
thesis_fig4-24,HTFGB-30BS,36,markers,284,214.59,204.66,1788.3,1705.5,6.54,5.88,1.0114,106.16
thesis_fig4-24,HTFGB-30BS,37,markers,286,215.58,205.65,1796.5,1713.7,5.88,6.54,1.0553,104.234
thesis_fig4-24,HTFGB-30BS,38,markers,288,215.58,204.66,1796.5,1705.5,5.88,5.88,1.0553,106.16
thesis_fig4-24,HTFGB-30BS,39,markers,290,216.24,202.35,1802.0,1686.3,5.88,6.54,1.0846,110.656
thesis_fig4-24,HTFGB-30BS,40,markers,292,216.9,199.77,1807.5,1664.7,5.88,6.54,1.1139,115.677
thesis_fig4-24,HTFGB-30BS,41,markers,294,217.23,199.77,1810.3,1664.7,6.54,6.54,1.1285,115.677
thesis_fig4-24,HTFGB-30BS,42,markers,296,217.89,197.13,1815.8,1642.7,6.54,6.54,1.1578,120.815
thesis_fig4-24,HTFGB-30BS,43,markers,298,217.89,197.46,1815.8,1645.5,6.54,5.88,1.1578,120.173
thesis_fig4-24,HTFGB-30BS,44,markers,300,218.85,199.44,1823.8,1662.0,5.94,5.88,1.2004,116.319
thesis_fig4-24,HTFGB-30BS,45,markers,302,219.51,197.13,1829.2,1642.7,5.94,6.54,1.2297,120.815
thesis_fig4-24,HTFGB-30BS,46,markers,304,220.17,194.55,1834.7,1621.3,5.94,6.54,1.2589,125.836
thesis_fig4-24,HTFGB-30BS,47,markers,306,220.8,194.55,1840.0,1621.3,5.88,6.54,1.2869,125.836
thesis_fig4-24,HTFGB-30BS,48,markers,308,221.46,191.91,1845.5,1599.3,5.88,6.54,1.3162,130.974
thesis_fig4-24,HTFGB-30BS,49,markers,310,222.12,189.66,1851.0,1580.5,5.88,5.88,1.3455,135.353
thesis_fig4-24,HTFGB-30BS,50,markers,312,223.11,190.32,1859.3,1586.0,6.54,5.88,1.3894,134.069
thesis_fig4-24,HTFGB-30BS,51,markers,314,223.11,189.33,1859.3,1577.7,6.54,6.54,1.3894,135.996
thesis_fig4-24,HTFGB-30BS,52,markers,316,224.1,189.99,1867.5,1583.3,5.88,6.54,1.4333,134.711
thesis_fig4-24,HTFGB-30BS,53,markers,318,224.1,189.33,1867.5,1577.7,5.88,6.54,1.4333,135.996
thesis_fig4-24,HTFGB-30BS,54,markers,320,224.76,187.02,1873.0,1558.5,5.88,5.88,1.4626,140.491
thesis_fig4-24,HTFGB-30BS,55,markers,322,225.75,184.44,1881.3,1537.0,6.54,5.88,1.5065,145.513
thesis_fig4-24,HTFGB-30BS,56,markers,324,226.71,181.8,1889.2,1515.0,5.94,5.88,1.5491,150.651
thesis_fig4-24,HTFGB-30BS,57,markers,326,226.71,182.13,1889.2,1517.7,5.94,6.54,1.5491,150.008
thesis_fig4-24,HTFGB-30BS,58,markers,328,227.37,182.46,1894.7,1520.5,5.94,5.88,1.5783,149.366
thesis_fig4-24,HTFGB-30BS,59,markers,330,228.36,181.8,1903.0,1515.0,6.6,5.88,1.6223,150.651
