figure_key,series,seq,source,draw_index,x_pt,y_pt,x_px600,y_px600,marker_w_pt,marker_h_pt,deflection_in,load_kips
thesis_fig4-63,HASAA-30BS,47,markers,101,244.14,263.67,2034.5,2197.3,6.24,6.18,2.388,210.165
thesis_fig4-63,HASAA-30BS,48,markers,103,246.15,262.38,2051.2,2186.5,6.3,6.24,2.4751,212.61
thesis_fig4-63,HASAA-30BS,49,markers,105,250.44,259.62,2087.0,2163.5,6.24,6.24,2.6609,217.841
thesis_fig4-63,HASAA-30BS,50,markers,107,255.15,257.34,2126.2,2144.5,6.3,6.24,2.8649,222.162
thesis_fig4-63,HASAA-30BS,51,markers,109,258.24,256.2,2152.0,2135.0,6.24,6.24,2.9988,224.323
thesis_fig4-63,HASAA-30BS,52,markers,111,271.8,251.7,2265.0,2097.5,6.24,6.24,3.5862,232.852
thesis_fig4-63,HASAA-30BS,53,markers,113,275.7,251.1,2297.5,2092.5,6.24,6.24,3.7551,233.989
thesis_fig4-63,HASAA-30BS,54,markers,115,281.34,250.32,2344.5,2086.0,6.24,6.24,3.9994,235.467
thesis_fig4-63,HASAA-30BS,55,markers,117,281.34,250.38,2344.5,2086.5,6.24,6.24,3.9994,235.354
thesis_fig4-63,HASAA-30BS,56,markers,119,287.43,249.66,2395.2,2080.5,6.3,6.24,4.2633,236.718
thesis_fig4-63,HASAA-30BS,57,markers,121,293.13,248.28,2442.8,2069.0,6.3,6.24,4.5102,239.334
thesis_fig4-63,HASAA-30BS,58,markers,123,293.13,248.34,2442.8,2069.5,6.3,6.24,4.5102,239.22
thesis_fig4-63,HASAA-30BS,59,markers,125,301.32,299.28,2511.0,2494.0,6.24,6.24,4.8649,142.673
thesis_fig4-63,HASAA-30BS,60,markers,127,301.32,299.34,2511.0,2494.5,6.24,6.24,4.8649,142.56
thesis_fig4-63,HASAA-30BS,61,markers,129,304.41,295.38,2536.8,2461.5,6.3,6.24,4.9988,150.065
thesis_fig4-63,HASAA-30BS,62,markers,131,310.29,290.46,2585.8,2420.5,6.3,6.24,5.2535,159.39
thesis_fig4-63,HASAA-30BS,63,markers,133,316.17,287.64,2634.8,2397.0,6.3,6.24,5.5082,164.735
thesis_fig4-63,HASAA-30BS,64,markers,135,316.2,287.88,2635.0,2399.0,6.24,6.24,5.5095,164.28
thesis_fig4-63,HASAA-30BS,65,markers,137,328.05,286.5,2733.7,2387.5,6.3,6.24,6.0228,166.895
thesis_fig4-63,HASAA-30BS,66,markers,139,339.69,285.18,2830.8,2376.5,6.3,6.24,6.5271,169.397
thesis_fig4-63,HASAA-30BS,67,markers,141,351.39,285.24,2928.3,2377.0,6.3,6.24,7.0339,169.283
thesis_fig4-63,HASAA-30BS,68,markers,143,362.88,284.91,3024.0,2374.3,6.24,6.18,7.5316,169.909
thesis_fig4-63,HASAA-30BS,69,markers,145,374.55,286.26,3121.2,2385.5,6.3,6.24,8.0371,167.35
thesis_fig4-63,HASAA-30BS,70,markers,147,374.58,286.44,3121.5,2387.0,6.24,6.24,8.0384,167.009
thesis_fig4-63,HASAA-30BS,71,markers,149,386.28,286.98,3219.0,2391.5,6.24,6.24,8.5452,165.986
thesis_fig4-63,HASAA-30BS,72,markers,151,398.04,289.92,3317.0,2416.0,6.24,6.24,9.0547,160.413
thesis_fig4-63,HASAA-30BS,73,markers,153,398.04,289.92,3317.0,2416.0,6.24,6.24,9.0547,160.413
thesis_fig4-63,HASAA-30BS,74,markers,155,410.19,292.98,3418.3,2441.5,6.3,6.24,9.581,154.614
thesis_fig4-63,HASAA-30BS,75,markers,157,410.28,292.8,3419.0,2440.0,6.24,6.24,9.5849,154.955
thesis_fig4-63,HASAA-30BS,76,markers,159,421.17,295.14,3509.8,2459.5,6.3,6.24,10.0566,150.52
thesis_fig4-63,HASAA-30BS,77,markers,161,421.32,295.74,3511.0,2464.5,6.24,6.24,10.0631,149.383
thesis_fig4-63,HASAA-30BS1,1,markers,164,188.67,374.07,1572.2,3117.3,6.3,6.3,-0.0148,0.923
thesis_fig4-63,HASAA-30BS1,2,markers,166,188.67,374.04,1572.2,3117.0,6.3,6.24,-0.0148,0.98
thesis_fig4-63,HASAA-30BS1,3,markers,168,189.27,371.88,1577.3,3099.0,6.3,6.24,0.0112,5.074
thesis_fig4-63,HASAA-30BS1,4,markers,170,189.27,371.88,1577.3,3099.0,6.3,6.24,0.0112,5.074
thesis_fig4-63,HASAA-30BS1,5,markers,172,189.39,371.28,1578.2,3094.0,6.3,6.24,0.0164,6.211
thesis_fig4-63,HASAA-30BS1,6,markers,174,190.11,368.76,1584.3,3073.0,6.3,6.24,0.0475,10.987
thesis_fig4-63,HASAA-30BS1,7,markers,176,191.16,366.12,1593.0,3051.0,6.24,6.24,0.093,15.991
thesis_fig4-63,HASAA-30BS1,8,markers,178,192.0,363.57,1600.0,3029.8,6.24,6.3,0.1294,20.824
thesis_fig4-63,HASAA-30BS1,9,markers,180,192.87,360.87,1607.2,3007.2,6.3,6.3,0.1671,25.941
thesis_fig4-63,HASAA-30BS1,10,markers,182,193.74,358.29,1614.5,2985.8,6.24,6.3,0.2048,30.831
thesis_fig4-63,HASAA-30BS1,11,markers,184,194.61,355.62,1621.8,2963.5,6.3,6.24,0.2425,35.892
thesis_fig4-63,HASAA-30BS1,12,markers,186,195.84,353.91,1632.0,2949.3,6.24,6.3,0.2958,39.133
thesis_fig4-63,HASAA-30BS1,13,markers,188,196.17,352.86,1634.7,2940.5,6.3,6.24,0.3101,41.123
thesis_fig4-63,HASAA-30BS1,14,markers,190,197.16,350.28,1643.0,2919.0,6.24,6.24,0.3529,46.013
thesis_fig4-63,HASAA-30BS1,15,markers,192,198.18,347.55,1651.5,2896.2,6.24,6.3,0.3971,51.187
thesis_fig4-63,HASAA-30BS1,16,markers,194,199.17,345.12,1659.7,2876.0,6.3,6.24,0.44,55.792
thesis_fig4-63,HASAA-30BS1,17,markers,196,200.22,342.42,1668.5,2853.5,6.24,6.24,0.4855,60.91
thesis_fig4-63,HASAA-30BS1,18,markers,198,201.24,339.75,1677.0,2831.2,6.24,6.3,0.5297,65.97
thesis_fig4-63,HASAA-30BS1,19,markers,200,202.32,337.26,1686.0,2810.5,6.24,6.24,0.5765,70.69
thesis_fig4-63,HASAA-30BS1,20,markers,202,203.43,334.56,1695.3,2788.0,6.3,6.24,0.6245,75.807
thesis_fig4-63,HASAA-30BS1,21,markers,204,204.51,331.95,1704.2,2766.2,6.3,6.3,0.6713,80.754
thesis_fig4-63,HASAA-30BS1,22,markers,206,205.68,329.25,1714.0,2743.8,6.24,6.3,0.722,85.871
thesis_fig4-63,HASAA-30BS1,23,markers,208,206.76,326.64,1723.0,2722.0,6.24,6.24,0.7688,90.818
thesis_fig4-63,HASAA-30BS1,24,markers,210,207.9,323.97,1732.5,2699.8,6.24,6.3,0.8182,95.878
thesis_fig4-63,HASAA-30BS1,25,markers,212,209.13,321.3,1742.8,2677.5,6.3,6.24,0.8715,100.939
thesis_fig4-63,HASAA-30BS1,26,markers,214,210.27,318.6,1752.3,2655.0,6.3,6.24,0.9208,106.056
thesis_fig4-63,HASAA-30BS1,27,markers,216,211.32,315.93,1761.0,2632.7,6.24,6.3,0.9663,111.116
thesis_fig4-63,HASAA-30BS1,28,markers,218,212.52,313.32,1771.0,2611.0,6.24,6.24,1.0183,116.063
thesis_fig4-63,HASAA-30BS1,29,markers,220,213.69,310.68,1780.8,2589.0,6.3,6.24,1.069,121.067
thesis_fig4-63,HASAA-30BS1,30,markers,222,214.89,307.98,1790.7,2566.5,6.3,6.24,1.121,126.184
thesis_fig4-63,HASAA-30BS1,31,markers,224,214.89,308.04,1790.7,2567.0,6.3,6.24,1.121,126.07
thesis_fig4-63,HASAA-30BS1,32,markers,226,216.03,305.55,1800.2,2546.2,6.3,6.3,1.1703,130.79
thesis_fig4-63,HASAA-30BS1,33,markers,228,217.29,302.73,1810.8,2522.7,6.3,6.3,1.2249,136.135
thesis_fig4-63,HASAA-30BS1,34,markers,230,218.55,300.18,1821.3,2501.5,6.3,6.24,1.2795,140.968
thesis_fig4-63,HASAA-30BS1,35,markers,232,218.58,300.54,1821.5,2504.5,6.24,6.24,1.2808,140.285
thesis_fig4-63,HASAA-30BS1,36,markers,234,219.87,297.63,1832.2,2480.3,6.3,6.3,1.3367,145.801
thesis_fig4-63,HASAA-30BS1,37,markers,236,221.31,295.26,1844.2,2460.5,6.3,6.24,1.3991,150.292
thesis_fig4-63,HASAA-30BS1,38,markers,238,222.78,292.29,1856.5,2435.8,6.24,6.3,1.4627,155.921
thesis_fig4-63,HASAA-30BS1,39,markers,240,224.16,290.25,1868.0,2418.8,6.24,6.3,1.5225,159.788
thesis_fig4-63,HASAA-30BS1,40,markers,242,225.72,287.04,1881.0,2392.0,6.24,6.24,1.5901,165.872
thesis_fig4-63,HASAA-30BS1,41,markers,244,227.49,285.03,1895.8,2375.2,6.3,6.3,1.6668,169.681
thesis_fig4-63,HASAA-30BS1,42,markers,246,229.59,282.03,1913.2,2350.2,6.3,6.3,1.7577,175.367
thesis_fig4-63,HASAA-30BS1,43,markers,248,231.84,279.69,1932.0,2330.7,6.24,6.3,1.8552,179.802
thesis_fig4-63,HASAA-30BS1,44,markers,250,234.72,277.08,1956.0,2309.0,6.24,6.24,1.98,184.749
thesis_fig4-63,HASAA-30BS1,45,markers,252,238.11,274.41,1984.3,2286.8,6.3,6.3,2.1268,189.81
thesis_fig4-63,HASAA-30BS1,46,markers,254,241.56,271.86,2013.0,2265.5,6.24,6.24,2.2763,194.643
thesis_fig4-63,HASAA-30BS1,47,markers,256,245.52,270.27,2046.0,2252.2,6.24,6.3,2.4478,197.656
thesis_fig4-63,HASAA-30BS1,48,markers,258,250.08,267.9,2084.0,2232.5,6.24,6.24,2.6453,202.148
thesis_fig4-63,HASAA-30BS1,49,markers,260,255.9,264.99,2132.5,2208.3,6.24,6.3,2.8974,207.663
thesis_fig4-63,HASAA-30BS1,50,markers,262,258.27,263.67,2152.2,2197.3,6.3,6.3,3.0001,210.165
thesis_fig4-63,HASAA-30BS1,51,markers,264,264.12,262.17,2201.0,2184.8,6.24,6.3,3.2535,213.008
thesis_fig4-63,HASAA-30BS1,52,markers,266,270.03,260.34,2250.2,2169.5,6.3,6.24,3.5095,216.477
thesis_fig4-63,HASAA-30BS1,53,markers,268,275.79,260.04,2298.3,2167.0,6.3,6.24,3.759,217.045
thesis_fig4-63,HASAA-30BS1,54,markers,270,281.7,258.21,2347.5,2151.7,6.24,6.3,4.015,220.514
thesis_fig4-63,HASAA-30BS1,55,markers,272,287.4,257.25,2395.0,2143.7,6.24,6.3,4.262,222.333
thesis_fig4-63,HASAA-30BS1,56,markers,274,293.25,256.74,2443.8,2139.5,6.3,6.24,4.5154,223.3
thesis_fig4-63,HASAA-30BS1,57,markers,276,299.01,255.54,2491.8,2129.5,6.3,6.24,4.7649,225.574
thesis_fig4-63,HASAA-30BS1,58,markers,278,304.65,254.85,2538.7,2123.8,6.3,6.3,5.0092,226.882
thesis_fig4-63,HASAA-30BS1,59,markers,280,310.53,254.04,2587.7,2117.0,6.3,6.24,5.2639,228.417
thesis_fig4-63,HASAA-30BS1,60,markers,282,316.32,253.65,2636.0,2113.7,6.24,6.3,5.5147,229.156
thesis_fig4-63,HASAA-30BS1,61,markers,284,322.05,252.99,2683.7,2108.3,6.3,6.3,5.7629,230.407
thesis_fig4-63,HASAA-30BS1,62,markers,286,327.9,252.24,2732.5,2102.0,6.24,6.24,6.0163,231.828
thesis_fig4-63,HASAA-30BS1,63,markers,288,333.6,251.76,2780.0,2098.0,6.24,6.24,6.2633,232.738
thesis_fig4-63,HASAA-30BS1,64,markers,290,339.6,251.67,2830.0,2097.3,6.24,6.3,6.5232,232.909
thesis_fig4-63,HASAA-30BS1,65,markers,292,345.33,250.8,2877.7,2090.0,6.3,6.24,6.7714,234.558
thesis_fig4-63,HASAA-30BS1,66,markers,294,346.02,253.08,2883.5,2109.0,6.24,6.24,6.8013,230.236
thesis_fig4-63,HASAA-30BS1,67,markers,296,351.06,251.1,2925.5,2092.5,6.24,6.24,7.0196,233.989
thesis_fig4-63,HASAA-30BS1,68,markers,298,356.85,251.43,2973.8,2095.3,6.3,6.3,7.2704,233.364
thesis_fig4-63,HASAA-30BS1,69,markers,300,363.69,251.34,3030.8,2094.5,6.3,6.24,7.5667,233.534
thesis_fig4-63,HASAA-30BS1,70,markers,302,368.4,250.29,3070.0,2085.8,6.24,6.3,7.7707,235.524
thesis_fig4-63,HASAA-30BS1,71,markers,304,374.16,251.04,3118.0,2092.0,6.24,6.24,8.0202,234.103
thesis_fig4-63,HASAA-30BS1,72,markers,306,379.59,254.01,3163.2,2116.7,6.3,6.3,8.2554,228.474
thesis_fig4-63,HASAA-30BS1,73,markers,308,385.89,254.73,3215.7,2122.8,6.3,6.3,8.5283,227.109
thesis_fig4-63,HASAA-30BS1,74,markers,310,391.56,254.19,3263.0,2118.2,6.24,6.3,8.774,228.133
thesis_fig4-63,HASAA-30BS1,75,markers,312,397.23,254.58,3310.3,2121.5,6.3,6.24,9.0196,227.393
thesis_fig4-63,HASAA-30BS1,76,markers,314,403.17,258.72,3359.8,2156.0,6.3,6.24,9.2769,219.547
thesis_fig4-63,HASAA-30BS1,77,markers,316,408.87,258.99,3407.2,2158.3,6.3,6.3,9.5238,219.035
thesis_fig4-63,HASAA-30BS1,78,markers,318,415.26,260.43,3460.5,2170.3,6.24,6.3,9.8006,216.306
thesis_fig4-63,HASAA-30BS1,79,markers,320,419.13,264.3,3492.8,2202.5,6.3,6.24,9.9682,208.971
thesis_fig4-63,HASAA-30BS1,80,markers,322,420.39,264.54,3503.3,2204.5,6.3,6.24,10.0228,208.516
thesis_fig4-63,HASAA-30BS1,81,markers,324,422.31,270.78,3519.2,2256.5,6.3,6.24,10.106,196.69
thesis_fig4-63,HASAA-30BS1,82,markers,326,426.75,272.97,3556.3,2274.8,6.3,6.3,10.2983,192.539
thesis_fig4-63,HASAA-30BS1,83,markers,328,429.93,277.2,3582.7,2310.0,6.3,6.24,10.4361,184.522
thesis_fig4-63,HASAA-30BS1,84,markers,330,431.97,274.77,3599.8,2289.7,6.3,6.3,10.5244,189.127
thesis_fig4-63,HASAA-30BS1,85,markers,332,437.76,273.9,3648.0,2282.5,6.24,6.24,10.7753,190.776
thesis_fig4-63,HASAA-30BS1,86,markers,334,437.76,273.96,3648.0,2283.0,6.24,6.24,10.7753,190.662
thesis_fig4-63,HASAA-30BS1,87,markers,336,443.82,278.1,3698.5,2317.5,6.24,6.24,11.0378,182.816
thesis_fig4-63,HASAA-30BS1,88,markers,338,449.52,276.78,3746.0,2306.5,6.24,6.24,11.2847,185.318
