figure_key,series,seq,source,draw_index,x_pt,y_pt,x_px600,y_px600,marker_w_pt,marker_h_pt,deflection_in,load_kips
thesis_fig4-18,DBLNB-30BS_center,58,markers,123,282.75,146.46,2356.2,1220.5,7.02,6.96,4.0134,230.122
thesis_fig4-18,DBLNB-30BS_center,59,markers,125,288.36,146.28,2403.0,1219.0,6.96,6.96,4.2642,230.48
thesis_fig4-18,DBLNB-30BS_center,60,markers,127,295.47,191.67,2462.3,1597.2,7.02,7.02,4.582,140.111
thesis_fig4-18,DBLNB-30BS_center,61,markers,129,295.5,191.76,2462.5,1598.0,6.96,6.96,4.5833,139.931
thesis_fig4-18,DBLNB-30BS_center,62,markers,131,295.5,191.76,2462.5,1598.0,6.96,6.96,4.5833,139.931
thesis_fig4-18,DBLNB-30BS_center,63,markers,133,299.58,186.3,2496.5,1552.5,6.96,6.96,4.7657,150.802
thesis_fig4-18,DBLNB-30BS_center,64,markers,135,304.92,181.92,2541.0,1516.0,6.96,6.96,5.0044,159.522
thesis_fig4-18,DBLNB-30BS_center,65,markers,137,304.92,182.1,2541.0,1517.5,6.96,6.96,5.0044,159.164
thesis_fig4-18,DBLNB-30BS_center,66,markers,139,310.62,179.88,2588.5,1499.0,6.96,6.96,5.2592,163.584
thesis_fig4-18,DBLNB-30BS_center,67,markers,141,310.65,180.3,2588.7,1502.5,7.02,6.96,5.2605,162.748
thesis_fig4-18,DBLNB-30BS_center,68,markers,143,327.48,178.2,2729.0,1485.0,6.96,6.96,6.0128,166.929
thesis_fig4-18,DBLNB-30BS_center,69,markers,145,338.7,176.82,2822.5,1473.5,6.96,6.96,6.5144,169.676
thesis_fig4-18,DBLNB-30BS_center,70,markers,147,350.01,177.0,2916.8,1475.0,7.02,6.96,7.0199,169.318
thesis_fig4-18,DBLNB-30BS_center,71,markers,149,350.04,177.48,2917.0,1479.0,6.96,6.96,7.0213,168.362
thesis_fig4-18,DBLNB-30BS_center,72,markers,151,382.74,177.06,3189.5,1475.5,6.96,6.96,8.4829,169.199
thesis_fig4-18,DBLNB-30BS_center,73,markers,153,395.04,179.76,3292.0,1498.0,6.96,6.96,9.0327,163.823
thesis_fig4-18,DBLNB-30BS_center,74,markers,155,417.24,185.7,3477.0,1547.5,6.96,6.96,10.0251,151.997
thesis_fig4-18,DBLNB-30BS_center,75,markers,157,417.57,185.94,3479.8,1549.5,7.02,6.96,10.0398,151.519
thesis_fig4-18,DBLNB-30BS_south_quarter,1,markers,160,192.54,262.5,1604.5,2187.5,5.88,5.88,-0.0189,-0.909
thesis_fig4-18,DBLNB-30BS_south_quarter,2,markers,162,193.2,259.59,1610.0,2163.2,5.88,6.54,0.0106,4.885
thesis_fig4-18,DBLNB-30BS_south_quarter,3,markers,164,193.86,256.65,1615.5,2138.8,5.88,5.82,0.0401,10.738
thesis_fig4-18,DBLNB-30BS_south_quarter,4,markers,166,194.19,254.7,1618.2,2122.5,6.54,5.88,0.0548,14.62
thesis_fig4-18,DBLNB-30BS_south_quarter,5,markers,168,194.19,255.03,1618.2,2125.2,6.54,6.54,0.0548,13.963
thesis_fig4-18,DBLNB-30BS_south_quarter,6,markers,170,194.85,252.72,1623.7,2106.0,6.54,5.88,0.0843,18.562
thesis_fig4-18,DBLNB-30BS_south_quarter,7,markers,172,195.51,249.81,1629.3,2081.8,6.54,6.54,0.1138,24.356
thesis_fig4-18,DBLNB-30BS_south_quarter,8,markers,174,195.84,246.87,1632.0,2057.3,5.88,5.82,0.1286,30.209
thesis_fig4-18,DBLNB-30BS_south_quarter,9,markers,176,196.5,244.92,1637.5,2041.0,5.88,5.88,0.1581,34.092
thesis_fig4-18,DBLNB-30BS_south_quarter,10,markers,178,196.83,242.28,1640.2,2019.0,6.54,5.88,0.1728,39.348
thesis_fig4-18,DBLNB-30BS_south_quarter,11,markers,180,197.49,239.7,1645.7,1997.5,6.54,5.88,0.2023,44.485
thesis_fig4-18,DBLNB-30BS_south_quarter,12,markers,182,197.79,237.39,1648.3,1978.2,5.94,6.54,0.2157,49.084
thesis_fig4-18,DBLNB-30BS_south_quarter,13,markers,184,197.79,239.37,1648.3,1994.8,5.94,6.54,0.2157,45.142
thesis_fig4-18,DBLNB-30BS_south_quarter,14,markers,186,199.08,232.5,1659.0,1937.5,5.88,5.88,0.2734,58.82
thesis_fig4-18,DBLNB-30BS_south_quarter,15,markers,188,199.74,229.92,1664.5,1916.0,5.88,5.88,0.3029,63.956
thesis_fig4-18,DBLNB-30BS_south_quarter,16,markers,190,200.4,227.28,1670.0,1894.0,5.88,5.88,0.3324,69.213
thesis_fig4-18,DBLNB-30BS_south_quarter,17,markers,192,201.06,224.7,1675.5,1872.5,5.88,5.88,0.3619,74.349
thesis_fig4-18,DBLNB-30BS_south_quarter,18,markers,194,202.05,222.72,1683.7,1856.0,6.54,5.88,0.4062,78.291
thesis_fig4-18,DBLNB-30BS_south_quarter,19,markers,196,203.7,217.5,1697.5,1812.5,5.88,5.88,0.4799,88.684
thesis_fig4-18,DBLNB-30BS_south_quarter,20,markers,198,204.33,214.92,1702.8,1791.0,5.94,5.88,0.5081,93.821
thesis_fig4-18,DBLNB-30BS_south_quarter,21,markers,200,204.96,212.28,1708.0,1769.0,5.88,5.88,0.5362,99.077
thesis_fig4-18,DBLNB-30BS_south_quarter,22,markers,202,205.95,209.7,1716.2,1747.5,6.54,5.88,0.5805,104.214
thesis_fig4-18,DBLNB-30BS_south_quarter,23,markers,204,206.94,207.39,1724.5,1728.2,5.88,6.54,0.6247,108.813
thesis_fig4-18,DBLNB-30BS_south_quarter,24,markers,206,206.94,207.72,1724.5,1731.0,5.88,5.88,0.6247,108.156
thesis_fig4-18,DBLNB-30BS_south_quarter,25,markers,208,207.6,204.48,1730.0,1704.0,5.88,5.88,0.6542,114.606
thesis_fig4-18,DBLNB-30BS_south_quarter,26,markers,210,208.26,202.5,1735.5,1687.5,5.88,5.88,0.6837,118.548
thesis_fig4-18,DBLNB-30BS_south_quarter,27,markers,212,209.25,200.22,1743.7,1668.5,6.54,6.48,0.728,123.088
thesis_fig4-18,DBLNB-30BS_south_quarter,28,markers,214,210.24,197.94,1752.0,1649.5,5.88,5.88,0.7722,127.627
thesis_fig4-18,DBLNB-30BS_south_quarter,29,markers,216,211.17,195.33,1759.7,1627.7,6.54,5.82,0.8138,132.824
thesis_fig4-18,DBLNB-30BS_south_quarter,30,markers,218,212.16,192.72,1768.0,1606.0,5.88,5.88,0.8581,138.02
thesis_fig4-18,DBLNB-30BS_south_quarter,31,markers,220,212.82,190.74,1773.5,1589.5,5.88,5.88,0.8876,141.962
thesis_fig4-18,DBLNB-30BS_south_quarter,32,markers,222,213.81,188.16,1781.7,1568.0,6.54,5.88,0.9318,147.099
thesis_fig4-18,DBLNB-30BS_south_quarter,33,markers,224,214.8,185.52,1790.0,1546.0,5.88,5.88,0.9761,152.355
thesis_fig4-18,DBLNB-30BS_south_quarter,34,markers,226,215.79,182.94,1798.3,1524.5,6.54,5.88,1.0203,157.492
thesis_fig4-18,DBLNB-30BS_south_quarter,35,markers,228,216.78,180.3,1806.5,1502.5,5.88,5.88,1.0646,162.748
thesis_fig4-18,DBLNB-30BS_south_quarter,36,markers,230,218.04,178.05,1817.0,1483.8,5.88,6.54,1.1209,167.227
thesis_fig4-18,DBLNB-30BS_south_quarter,37,markers,232,219.03,175.74,1825.2,1464.5,6.54,5.88,1.1652,171.827
thesis_fig4-18,DBLNB-30BS_south_quarter,38,markers,234,220.02,173.16,1833.5,1443.0,5.88,5.88,1.2094,176.963
thesis_fig4-18,DBLNB-30BS_south_quarter,39,markers,236,221.34,170.52,1844.5,1421.0,5.88,5.88,1.2684,182.219
thesis_fig4-18,DBLNB-30BS_south_quarter,40,markers,238,222.66,167.94,1855.5,1399.5,5.88,5.88,1.3274,187.356
thesis_fig4-18,DBLNB-30BS_south_quarter,41,markers,240,222.66,168.6,1855.5,1405.0,5.88,5.88,1.3274,186.042
thesis_fig4-18,DBLNB-30BS_south_quarter,42,markers,242,224.25,165.96,1868.7,1383.0,6.54,5.88,1.3985,191.298
thesis_fig4-18,DBLNB-30BS_south_quarter,43,markers,244,226.23,163.38,1885.3,1361.5,6.54,5.88,1.487,196.435
thesis_fig4-18,DBLNB-30BS_south_quarter,44,markers,246,226.23,165.0,1885.3,1375.0,6.54,6.48,1.487,193.21
thesis_fig4-18,DBLNB-30BS_south_quarter,45,markers,248,226.89,162.72,1890.7,1356.0,6.54,5.88,1.5165,197.749
thesis_fig4-18,DBLNB-30BS_south_quarter,46,markers,250,227.88,160.74,1899.0,1339.5,5.88,5.88,1.5607,201.691
thesis_fig4-18,DBLNB-30BS_south_quarter,47,markers,252,229.83,158.82,1915.3,1323.5,5.94,5.88,1.6479,205.514
thesis_fig4-18,DBLNB-30BS_south_quarter,48,markers,254,232.44,156.18,1937.0,1301.5,5.88,5.88,1.7646,210.77
thesis_fig4-18,DBLNB-30BS_south_quarter,49,markers,256,235.08,154.86,1959.0,1290.5,5.88,5.88,1.8826,213.398
thesis_fig4-18,DBLNB-30BS_south_quarter,50,markers,258,238.98,153.27,1991.5,1277.2,5.88,6.54,2.0569,216.564
thesis_fig4-18,DBLNB-30BS_south_quarter,51,markers,260,242.25,149.97,2018.8,1249.8,5.94,6.54,2.2031,223.134
thesis_fig4-18,DBLNB-30BS_south_quarter,52,markers,262,245.52,147.72,2046.0,1231.0,5.88,5.88,2.3493,227.613
thesis_fig4-18,DBLNB-30BS_south_quarter,53,markers,264,248.79,146.73,2073.3,1222.8,5.94,6.54,2.4954,229.584
thesis_fig4-18,DBLNB-30BS_south_quarter,54,markers,266,252.72,146.4,2106.0,1220.0,5.88,5.88,2.6711,230.241
thesis_fig4-18,DBLNB-30BS_south_quarter,55,markers,268,257.28,191.73,2144.0,1597.8,5.88,6.54,2.8749,139.991
thesis_fig4-18,DBLNB-30BS_south_quarter,56,markers,270,259.92,186.18,2166.0,1551.5,5.88,5.88,2.9929,151.041
thesis_fig4-18,DBLNB-30BS_south_quarter,57,markers,272,263.49,181.95,2195.8,1516.2,6.54,6.54,3.1525,159.463
thesis_fig4-18,DBLNB-30BS_south_quarter,58,markers,274,263.49,182.28,2195.8,1519.0,6.54,5.88,3.1525,158.806
thesis_fig4-18,DBLNB-30BS_south_quarter,59,markers,276,267.12,180.0,2226.0,1500.0,5.88,6.48,3.3148,163.345
thesis_fig4-18,DBLNB-30BS_south_quarter,60,markers,278,267.12,180.3,2226.0,1502.5,5.88,5.88,3.3148,162.748
thesis_fig4-18,DBLNB-30BS_south_quarter,61,markers,280,276.9,178.38,2307.5,1486.5,5.88,5.88,3.7519,166.57
thesis_fig4-18,DBLNB-30BS_south_quarter,62,markers,282,283.44,177.06,2362.0,1475.5,5.88,5.88,4.0443,169.199
thesis_fig4-18,DBLNB-30BS_south_quarter,63,markers,284,289.98,177.06,2416.5,1475.5,5.88,5.88,4.3366,169.199
thesis_fig4-18,DBLNB-30BS_south_quarter,64,markers,286,289.98,177.72,2416.5,1481.0,5.88,5.88,4.3366,167.885
thesis_fig4-18,DBLNB-30BS_south_quarter,65,markers,288,308.94,177.06,2574.5,1475.5,5.88,5.88,5.1841,169.199
thesis_fig4-18,DBLNB-30BS_south_quarter,66,markers,290,315.81,179.67,2631.8,1497.3,6.54,5.82,5.4912,164.002
thesis_fig4-18,DBLNB-30BS_south_quarter,67,markers,292,327.9,185.52,2732.5,1546.0,5.88,5.88,6.0316,152.355
thesis_fig4-18,DBLNB-30BS_south_quarter,68,markers,294,327.9,186.18,2732.5,1551.5,5.88,5.88,6.0316,151.041
thesis_fig4-18,DBLNB-30BS_north_quarter,1,markers,297,192.66,262.41,1605.5,2186.8,6.12,6.06,-0.0136,-0.73
thesis_fig4-18,DBLNB-30BS_north_quarter,2,markers,299,192.66,262.41,1605.5,2186.8,6.12,6.06,-0.0136,-0.73
thesis_fig4-18,DBLNB-30BS_north_quarter,3,markers,301,193.26,259.65,1610.5,2163.7,6.12,6.06,0.0132,4.765
thesis_fig4-18,DBLNB-30BS_north_quarter,4,markers,303,193.83,256.83,1615.3,2140.2,6.06,6.06,0.0387,10.38
thesis_fig4-18,DBLNB-30BS_north_quarter,5,markers,305,194.28,254.79,1619.0,2123.3,6.12,6.06,0.0588,14.441
thesis_fig4-18,DBLNB-30BS_north_quarter,6,markers,307,194.28,254.91,1619.0,2124.3,6.12,6.06,0.0588,14.202
thesis_fig4-18,DBLNB-30BS_north_quarter,7,markers,309,194.85,252.57,1623.8,2104.7,6.06,6.06,0.0843,18.861
thesis_fig4-18,DBLNB-30BS_north_quarter,8,markers,311,195.36,249.9,1628.0,2082.5,6.12,6.12,0.1071,24.177
thesis_fig4-18,DBLNB-30BS_north_quarter,9,markers,313,196.02,246.81,1633.5,2056.8,6.12,6.06,0.1366,30.329
thesis_fig4-18,DBLNB-30BS_north_quarter,10,markers,315,196.32,244.8,1636.0,2040.0,6.12,6.12,0.15,34.331
thesis_fig4-18,DBLNB-30BS_north_quarter,11,markers,317,196.92,242.31,1641.0,2019.3,6.12,6.06,0.1768,39.288
thesis_fig4-18,DBLNB-30BS_north_quarter,12,markers,319,197.46,239.79,1645.5,1998.3,6.12,6.06,0.201,44.306
thesis_fig4-18,DBLNB-30BS_north_quarter,13,markers,321,198.06,237.39,1650.5,1978.2,6.12,6.06,0.2278,49.084
thesis_fig4-18,DBLNB-30BS_north_quarter,14,markers,323,198.06,239.37,1650.5,1994.8,6.12,6.06,0.2278,45.142
thesis_fig4-18,DBLNB-30BS_north_quarter,15,markers,325,199.2,232.38,1660.0,1936.5,6.12,6.12,0.2788,59.059
thesis_fig4-18,DBLNB-30BS_north_quarter,16,markers,327,200.1,230.01,1667.5,1916.7,6.12,6.06,0.319,63.777
thesis_fig4-18,DBLNB-30BS_north_quarter,17,markers,329,200.1,229.8,1667.5,1915.0,6.12,6.12,0.319,64.195
thesis_fig4-18,DBLNB-30BS_north_quarter,18,markers,331,200.46,227.31,1670.5,1894.3,6.12,6.06,0.3351,69.153
thesis_fig4-18,DBLNB-30BS_north_quarter,19,markers,333,201.36,224.85,1678.0,1873.8,6.12,6.06,0.3753,74.05
thesis_fig4-18,DBLNB-30BS_north_quarter,20,markers,335,202.2,222.9,1685.0,1857.5,6.12,6.12,0.4129,77.933
thesis_fig4-18,DBLNB-30BS_north_quarter,21,markers,337,203.7,217.41,1697.5,1811.8,6.12,6.06,0.4799,88.863
thesis_fig4-18,DBLNB-30BS_north_quarter,22,markers,339,203.7,217.59,1697.5,1813.2,6.12,6.06,0.4799,88.505
thesis_fig4-18,DBLNB-30BS_north_quarter,23,markers,341,204.45,214.98,1703.7,1791.5,6.06,6.12,0.5134,93.701
thesis_fig4-18,DBLNB-30BS_north_quarter,24,markers,343,205.41,212.34,1711.8,1769.5,6.06,6.12,0.5563,98.957
thesis_fig4-18,DBLNB-30BS_north_quarter,25,markers,345,206.34,209.79,1719.5,1748.3,6.12,6.06,0.5979,104.034
thesis_fig4-18,DBLNB-30BS_north_quarter,26,markers,347,207.24,207.36,1727.0,1728.0,6.12,6.12,0.6381,108.872
thesis_fig4-18,DBLNB-30BS_north_quarter,27,markers,349,207.24,207.63,1727.0,1730.2,6.12,6.06,0.6381,108.335
thesis_fig4-18,DBLNB-30BS_north_quarter,28,markers,351,208.11,204.63,1734.3,1705.2,6.06,6.06,0.677,114.308
thesis_fig4-18,DBLNB-30BS_north_quarter,29,markers,353,208.8,202.53,1740.0,1687.7,6.12,6.06,0.7079,118.489
thesis_fig4-18,DBLNB-30BS_north_quarter,30,markers,355,209.7,200.19,1747.5,1668.2,6.12,6.06,0.7481,123.148
thesis_fig4-18,DBLNB-30BS_north_quarter,31,markers,357,210.72,197.85,1756.0,1648.8,6.12,6.06,0.7937,127.806
thesis_fig4-18,DBLNB-30BS_north_quarter,32,markers,359,211.68,195.15,1764.0,1626.2,6.12,6.06,0.8366,133.182
thesis_fig4-18,DBLNB-30BS_north_quarter,33,markers,361,212.49,192.81,1770.8,1606.8,6.06,6.06,0.8728,137.841
thesis_fig4-18,DBLNB-30BS_north_quarter,34,markers,363,213.48,190.65,1779.0,1588.7,6.12,6.06,0.9171,142.141
thesis_fig4-18,DBLNB-30BS_north_quarter,35,markers,365,214.26,188.04,1785.5,1567.0,6.12,6.12,0.9519,147.338
thesis_fig4-18,DBLNB-30BS_north_quarter,36,markers,367,215.1,185.4,1792.5,1545.0,6.12,6.12,0.9895,152.594
thesis_fig4-18,DBLNB-30BS_north_quarter,37,markers,369,216.18,182.97,1801.5,1524.8,6.12,6.06,1.0378,157.432
thesis_fig4-18,DBLNB-30BS_north_quarter,38,markers,371,217.2,180.45,1810.0,1503.7,6.12,6.06,1.0834,162.449
thesis_fig4-18,DBLNB-30BS_north_quarter,39,markers,373,218.16,177.99,1818.0,1483.3,6.12,6.06,1.1263,167.347
thesis_fig4-18,DBLNB-30BS_north_quarter,40,markers,375,219.3,175.71,1827.5,1464.2,6.12,6.06,1.1772,171.886
thesis_fig4-18,DBLNB-30BS_north_quarter,41,markers,377,220.5,173.19,1837.5,1443.2,6.12,6.06,1.2309,176.904
thesis_fig4-18,DBLNB-30BS_north_quarter,42,markers,379,221.64,170.67,1847.0,1422.3,6.12,6.06,1.2818,181.921
thesis_fig4-18,DBLNB-30BS_north_quarter,43,markers,381,222.9,168.09,1857.5,1400.7,6.12,6.06,1.3381,187.057
thesis_fig4-18,DBLNB-30BS_north_quarter,44,markers,383,222.93,168.75,1857.8,1406.2,6.06,6.06,1.3395,185.744
thesis_fig4-18,DBLNB-30BS_north_quarter,45,markers,385,224.28,166.14,1869.0,1384.5,6.12,6.12,1.3998,190.94
thesis_fig4-18,DBLNB-30BS_north_quarter,46,markers,387,226.2,163.41,1885.0,1361.8,6.12,6.06,1.4857,196.375
thesis_fig4-18,DBLNB-30BS_north_quarter,47,markers,389,226.26,164.91,1885.5,1374.3,6.12,6.06,1.4883,193.389
thesis_fig4-18,DBLNB-30BS_north_quarter,48,markers,391,226.86,162.6,1890.5,1355.0,6.12,6.12,1.5152,197.988
thesis_fig4-18,DBLNB-30BS_north_quarter,49,markers,393,226.86,162.75,1890.5,1356.2,6.12,6.06,1.5152,197.689
thesis_fig4-18,DBLNB-30BS_north_quarter,50,markers,395,228.0,160.8,1900.0,1340.0,6.12,6.12,1.5661,201.572
thesis_fig4-18,DBLNB-30BS_north_quarter,51,markers,397,229.86,158.61,1915.5,1321.8,6.12,6.06,1.6493,205.932
thesis_fig4-18,DBLNB-30BS_north_quarter,52,markers,399,232.08,156.33,1934.0,1302.7,6.12,6.06,1.7485,210.471
thesis_fig4-18,DBLNB-30BS_north_quarter,53,markers,401,235.02,154.83,1958.5,1290.2,6.12,6.06,1.8799,213.458
thesis_fig4-18,DBLNB-30BS_north_quarter,54,markers,403,238.8,153.24,1990.0,1277.0,6.12,6.12,2.0489,216.623
thesis_fig4-18,DBLNB-30BS_north_quarter,55,markers,405,241.92,150.03,2016.0,1250.2,6.12,6.06,2.1883,223.014
thesis_fig4-18,DBLNB-30BS_north_quarter,56,markers,407,241.92,150.03,2016.0,1250.2,6.12,6.06,2.1883,223.014
thesis_fig4-18,DBLNB-30BS_north_quarter,57,markers,409,245.16,147.93,2043.0,1232.8,6.12,6.06,2.3332,227.195
thesis_fig4-18,DBLNB-30BS_north_quarter,58,markers,411,248.28,146.67,2069.0,1222.3,6.12,6.06,2.4726,229.704
thesis_fig4-18,DBLNB-30BS_north_quarter,59,markers,413,251.34,146.49,2094.5,1220.8,6.12,6.06,2.6094,230.062
thesis_fig4-18,DBLNB-30BS_north_quarter,60,markers,415,254.16,191.73,2118.0,1597.8,6.12,6.06,2.7355,139.991
thesis_fig4-18,DBLNB-30BS_north_quarter,61,markers,417,254.16,191.79,2118.0,1598.3,6.12,6.06,2.7355,139.872
thesis_fig4-18,DBLNB-30BS_north_quarter,62,markers,419,254.16,191.82,2118.0,1598.5,6.12,6.12,2.7355,139.812
thesis_fig4-18,DBLNB-30BS_north_quarter,63,markers,421,256.23,186.36,2135.3,1553.0,6.06,6.12,2.828,150.683
thesis_fig4-18,DBLNB-30BS_north_quarter,64,markers,423,258.99,182.01,2158.2,1516.7,6.06,6.06,2.9514,159.343
thesis_fig4-18,DBLNB-30BS_north_quarter,65,markers,425,258.96,182.19,2158.0,1518.2,6.12,6.06,2.95,158.985
