figure_key,series,seq,source,draw_index,x_pt,y_pt,x_px600,y_px600,marker_w_pt,marker_h_pt,deflection_in,load_kips
thesis_fig4-16,NON-00BS_center,85,markers,177,330.9,181.41,2757.5,1511.7,7.2,7.14,6.0312,161.337
thesis_fig4-16,NON-00BS_center,86,markers,179,336.51,181.14,2804.3,1509.5,7.14,7.2,6.2791,161.83
thesis_fig4-16,NON-00BS_center,87,markers,181,342.18,181.05,2851.5,1508.7,7.2,7.14,6.5296,161.995
thesis_fig4-16,NON-00BS_center,88,markers,183,348.15,180.84,2901.2,1507.0,7.14,7.2,6.7934,162.379
thesis_fig4-16,NON-00BS_center,89,markers,185,353.49,181.29,2945.7,1510.7,7.14,7.14,7.0293,161.556
thesis_fig4-16,NON-00BS_center,90,markers,187,359.28,181.8,2994.0,1515.0,7.2,7.2,7.2852,160.625
thesis_fig4-16,NON-00BS_center,91,markers,189,364.8,182.22,3040.0,1518.5,7.2,7.2,7.5291,159.857
thesis_fig4-16,NON-00BS_center,92,markers,191,370.35,183.21,3086.3,1526.8,7.14,7.14,7.7743,158.049
thesis_fig4-16,NON-00BS_center,93,markers,193,376.08,184.77,3134.0,1539.8,7.2,7.14,8.0274,155.199
thesis_fig4-16,NON-00BS_center,94,markers,195,387.45,187.32,3228.8,1561.0,7.14,7.2,8.5298,150.54
thesis_fig4-16,NON-00BS_center,95,markers,197,398.73,189.99,3322.8,1583.2,7.14,7.14,9.0282,145.662
thesis_fig4-16,NON-00BS_center,96,markers,199,410.16,192.84,3418.0,1607.0,7.2,7.2,9.5332,140.456
thesis_fig4-16,NON-00BS_center,97,markers,201,421.47,195.72,3512.3,1631.0,7.14,7.2,10.0329,135.194
thesis_fig4-16,NON-00BS_center,98,markers,203,432.81,197.61,3606.7,1646.7,7.14,7.14,10.534,131.741
thesis_fig4-16,NON-00BS_center,99,markers,205,444.06,200.13,3700.5,1667.8,7.2,7.14,11.031,127.138
thesis_fig4-16,NON-00BS_center,100,markers,207,455.64,202.53,3797.0,1687.7,7.2,7.14,11.5427,122.753
thesis_fig4-16,NON-00BS_south_quarter,1,markers,210,194.13,270.21,1617.8,2251.7,6.06,6.06,-0.0117,-0.891
thesis_fig4-16,NON-00BS_south_quarter,2,markers,212,194.79,267.51,1623.2,2229.2,6.06,6.06,0.0174,4.041
thesis_fig4-16,NON-00BS_south_quarter,3,markers,214,196.11,264.84,1634.3,2207.0,6.06,6.0,0.0758,8.919
thesis_fig4-16,NON-00BS_south_quarter,4,markers,216,196.44,263.49,1637.0,2195.8,6.72,6.06,0.0903,11.385
thesis_fig4-16,NON-00BS_south_quarter,5,markers,218,196.8,262.17,1640.0,2184.8,6.0,6.06,0.1062,13.797
thesis_fig4-16,NON-00BS_south_quarter,6,markers,220,197.49,260.82,1645.8,2173.5,6.06,6.0,0.1367,16.263
thesis_fig4-16,NON-00BS_south_quarter,7,markers,222,198.15,259.14,1651.2,2159.5,6.06,6.72,0.1659,19.332
thesis_fig4-16,NON-00BS_south_quarter,8,markers,224,198.81,257.79,1656.7,2148.3,6.06,6.66,0.1951,21.799
thesis_fig4-16,NON-00BS_south_quarter,9,markers,226,199.14,256.44,1659.5,2137.0,6.72,6.72,0.2096,24.265
thesis_fig4-16,NON-00BS_south_quarter,10,markers,228,199.8,255.12,1665.0,2126.0,6.72,6.72,0.2388,26.677
thesis_fig4-16,NON-00BS_south_quarter,11,markers,230,200.52,253.74,1671.0,2114.5,6.72,6.72,0.2706,29.198
thesis_fig4-16,NON-00BS_south_quarter,12,markers,232,201.18,252.42,1676.5,2103.5,6.72,6.72,0.2998,31.609
thesis_fig4-16,NON-00BS_south_quarter,13,markers,234,201.84,251.1,1682.0,2092.5,6.72,6.72,0.3289,34.021
thesis_fig4-16,NON-00BS_south_quarter,14,markers,236,202.5,249.72,1687.5,2081.0,6.72,6.72,0.3581,36.542
thesis_fig4-16,NON-00BS_south_quarter,15,markers,238,202.83,248.07,1690.3,2067.2,6.06,6.06,0.3727,39.556
thesis_fig4-16,NON-00BS_south_quarter,16,markers,240,203.52,246.72,1696.0,2056.0,6.0,6.0,0.4032,42.023
thesis_fig4-16,NON-00BS_south_quarter,17,markers,242,204.21,245.37,1701.7,2044.8,6.06,6.06,0.4336,44.489
thesis_fig4-16,NON-00BS_south_quarter,18,markers,244,204.87,244.05,1707.2,2033.8,6.06,6.06,0.4628,46.9
thesis_fig4-16,NON-00BS_south_quarter,19,markers,246,205.53,242.7,1712.7,2022.5,6.06,6.0,0.492,49.367
thesis_fig4-16,NON-00BS_south_quarter,20,markers,248,206.19,241.35,1718.3,2011.2,6.06,6.06,0.5211,51.833
thesis_fig4-16,NON-00BS_south_quarter,21,markers,250,206.88,240.0,1724.0,2000.0,6.0,6.0,0.5516,54.299
thesis_fig4-16,NON-00BS_south_quarter,22,markers,252,207.57,238.65,1729.7,1988.7,6.06,6.06,0.5821,56.766
thesis_fig4-16,NON-00BS_south_quarter,23,markers,254,208.23,237.33,1735.2,1977.7,6.06,6.06,0.6113,59.177
thesis_fig4-16,NON-00BS_south_quarter,24,markers,256,208.56,237.0,1738.0,1975.0,6.72,6.72,0.6258,59.78
thesis_fig4-16,NON-00BS_south_quarter,25,markers,258,208.89,235.65,1740.7,1963.7,6.06,6.66,0.6404,62.246
thesis_fig4-16,NON-00BS_south_quarter,26,markers,260,209.55,234.3,1746.3,1952.5,6.06,6.72,0.6696,64.713
thesis_fig4-16,NON-00BS_south_quarter,27,markers,262,210.24,232.98,1752.0,1941.5,6.0,6.72,0.7001,67.124
thesis_fig4-16,NON-00BS_south_quarter,28,markers,264,210.93,231.6,1757.7,1930.0,6.06,6.72,0.7306,69.645
thesis_fig4-16,NON-00BS_south_quarter,29,markers,266,211.59,230.28,1763.2,1919.0,6.06,6.72,0.7597,72.057
thesis_fig4-16,NON-00BS_south_quarter,30,markers,268,212.25,228.96,1768.8,1908.0,6.06,6.72,0.7889,74.468
thesis_fig4-16,NON-00BS_south_quarter,31,markers,270,212.91,227.58,1774.3,1896.5,6.06,6.72,0.818,76.989
thesis_fig4-16,NON-00BS_south_quarter,32,markers,272,213.6,225.93,1780.0,1882.8,6.0,6.06,0.8485,80.004
thesis_fig4-16,NON-00BS_south_quarter,33,markers,274,214.29,224.58,1785.7,1871.5,6.06,6.0,0.879,82.47
thesis_fig4-16,NON-00BS_south_quarter,34,markers,276,214.95,223.23,1791.2,1860.2,6.06,6.06,0.9082,84.936
thesis_fig4-16,NON-00BS_south_quarter,35,markers,278,215.61,221.88,1796.8,1849.0,6.06,6.0,0.9373,87.403
thesis_fig4-16,NON-00BS_south_quarter,36,markers,280,216.27,220.53,1802.3,1837.7,6.06,6.06,0.9665,89.869
thesis_fig4-16,NON-00BS_south_quarter,37,markers,282,216.96,219.21,1808.0,1826.7,6.0,6.06,0.997,92.28
thesis_fig4-16,NON-00BS_south_quarter,38,markers,284,217.65,217.86,1813.7,1815.5,6.06,6.0,1.0275,94.747
thesis_fig4-16,NON-00BS_south_quarter,39,markers,286,217.65,218.22,1813.7,1818.5,6.06,6.72,1.0275,94.089
thesis_fig4-16,NON-00BS_south_quarter,40,markers,288,218.31,216.51,1819.2,1804.2,6.06,6.06,1.0566,97.213
thesis_fig4-16,NON-00BS_south_quarter,41,markers,290,219.3,215.19,1827.5,1793.2,6.72,6.06,1.1004,99.625
thesis_fig4-16,NON-00BS_south_quarter,42,markers,292,219.96,213.84,1833.0,1782.0,6.72,6.0,1.1295,102.091
thesis_fig4-16,NON-00BS_south_quarter,43,markers,294,220.68,212.49,1839.0,1770.8,6.72,6.06,1.1613,104.557
thesis_fig4-16,NON-00BS_south_quarter,44,markers,296,221.01,212.49,1841.7,1770.8,6.06,6.06,1.1759,104.557
thesis_fig4-16,NON-00BS_south_quarter,45,markers,298,221.67,211.17,1847.2,1759.8,6.06,6.06,1.2051,106.969
thesis_fig4-16,NON-00BS_south_quarter,46,markers,300,222.33,209.82,1852.8,1748.5,6.06,6.0,1.2343,109.435
thesis_fig4-16,NON-00BS_south_quarter,47,markers,302,222.99,208.47,1858.3,1737.2,6.06,6.06,1.2634,111.901
thesis_fig4-16,NON-00BS_south_quarter,48,markers,304,223.68,207.12,1864.0,1726.0,6.0,6.0,1.2939,114.368
thesis_fig4-16,NON-00BS_south_quarter,49,markers,306,224.7,205.77,1872.5,1714.7,6.72,6.06,1.339,116.834
thesis_fig4-16,NON-00BS_south_quarter,50,markers,308,225.36,204.45,1878.0,1703.7,6.72,6.06,1.3681,119.246
thesis_fig4-16,NON-00BS_south_quarter,51,markers,310,226.35,203.1,1886.3,1692.5,6.06,6.0,1.4119,121.712
thesis_fig4-16,NON-00BS_south_quarter,52,markers,312,227.04,201.75,1892.0,1681.3,6.0,6.06,1.4424,124.178
thesis_fig4-16,NON-00BS_south_quarter,53,markers,314,228.06,200.43,1900.5,1670.3,6.72,6.06,1.4874,126.59
thesis_fig4-16,NON-00BS_south_quarter,54,markers,316,228.72,199.08,1906.0,1659.0,6.72,6.0,1.5166,129.056
thesis_fig4-16,NON-00BS_south_quarter,55,markers,318,229.71,197.73,1914.2,1647.7,6.06,6.06,1.5603,131.522
thesis_fig4-16,NON-00BS_south_quarter,56,markers,320,230.76,196.38,1923.0,1636.5,6.72,6.0,1.6067,133.989
thesis_fig4-16,NON-00BS_south_quarter,57,markers,322,231.75,195.03,1931.3,1625.2,6.06,6.06,1.6505,136.455
thesis_fig4-16,NON-00BS_south_quarter,58,markers,324,232.74,193.38,1939.5,1611.5,6.72,6.72,1.6942,139.469
thesis_fig4-16,NON-00BS_south_quarter,59,markers,326,234.12,192.03,1951.0,1600.2,6.72,6.66,1.7552,141.936
thesis_fig4-16,NON-00BS_south_quarter,60,markers,328,235.11,190.68,1959.3,1589.0,6.06,6.72,1.7989,144.402
thesis_fig4-16,NON-00BS_south_quarter,61,markers,330,235.11,191.7,1959.3,1597.5,6.06,6.0,1.7989,142.538
thesis_fig4-16,NON-00BS_south_quarter,62,markers,332,237.12,190.02,1976.0,1583.5,6.0,6.72,1.8877,145.608
thesis_fig4-16,NON-00BS_south_quarter,63,markers,334,238.8,188.34,1990.0,1569.5,6.72,6.0,1.962,148.677
thesis_fig4-16,NON-00BS_south_quarter,64,markers,336,241.17,186.99,2009.7,1558.3,6.06,6.06,2.0667,151.143
thesis_fig4-16,NON-00BS_south_quarter,65,markers,338,243.48,185.67,2029.0,1547.3,6.72,6.06,2.1687,153.554
thesis_fig4-16,NON-00BS_south_quarter,66,markers,340,244.53,185.34,2037.7,1544.5,6.06,6.72,2.2151,154.157
thesis_fig4-16,NON-00BS_south_quarter,67,markers,342,247.89,184.32,2065.7,1536.0,6.06,6.0,2.3636,156.021
thesis_fig4-16,NON-00BS_south_quarter,68,markers,344,252.24,183.3,2102.0,1527.5,6.72,6.72,2.5558,157.884
thesis_fig4-16,NON-00BS_south_quarter,69,markers,346,255.27,182.31,2127.3,1519.3,6.06,6.06,2.6897,159.693
thesis_fig4-16,NON-00BS_south_quarter,70,markers,348,257.97,181.62,2149.8,1513.5,6.06,6.0,2.8089,160.954
thesis_fig4-16,NON-00BS_south_quarter,71,markers,350,261.33,181.62,2177.7,1513.5,6.06,6.0,2.9574,160.954
thesis_fig4-16,NON-00BS_south_quarter,72,markers,352,264.0,181.62,2200.0,1513.5,6.0,6.0,3.0754,160.954
thesis_fig4-16,NON-00BS_south_quarter,73,markers,354,267.0,181.29,2225.0,1510.8,6.72,6.66,3.2079,161.556
thesis_fig4-16,NON-00BS_south_quarter,74,markers,356,270.03,181.29,2250.2,1510.8,6.06,6.66,3.3418,161.556
thesis_fig4-16,NON-00BS_south_quarter,75,markers,358,273.06,181.29,2275.5,1510.8,6.72,6.66,3.4757,161.556
thesis_fig4-16,NON-00BS_south_quarter,76,markers,360,276.09,181.62,2300.7,1513.5,6.06,6.0,3.6096,160.954
thesis_fig4-16,NON-00BS_south_quarter,77,markers,362,279.45,181.29,2328.8,1510.8,6.06,6.66,3.758,161.556
thesis_fig4-16,NON-00BS_south_quarter,78,markers,364,282.48,181.29,2354.0,1510.8,6.72,6.66,3.8919,161.556
thesis_fig4-16,NON-00BS_south_quarter,79,markers,366,285.51,180.96,2379.3,1508.0,6.06,6.0,4.0258,162.159
thesis_fig4-16,NON-00BS_south_quarter,80,markers,368,288.54,181.62,2404.5,1513.5,6.72,6.0,4.1596,160.954
thesis_fig4-16,NON-00BS_south_quarter,81,markers,370,291.57,181.98,2429.8,1516.5,6.06,6.72,4.2935,160.296
thesis_fig4-16,NON-00BS_south_quarter,82,markers,372,294.93,182.31,2457.7,1519.3,6.06,6.06,4.442,159.693
thesis_fig4-16,NON-00BS_south_quarter,83,markers,374,297.6,183.3,2480.0,1527.5,6.0,6.72,4.5599,157.884
thesis_fig4-16,NON-00BS_south_quarter,84,markers,376,300.27,184.98,2502.2,1541.5,6.06,6.0,4.6779,154.815
thesis_fig4-16,NON-00BS_south_quarter,85,markers,378,306.33,187.65,2552.7,1563.7,6.06,6.06,4.9457,149.937
thesis_fig4-16,NON-00BS_south_quarter,86,markers,380,312.39,190.35,2603.2,1586.2,6.06,6.06,5.2134,145.005
thesis_fig4-16,NON-00BS_south_quarter,87,markers,382,318.45,193.05,2653.8,1608.8,6.06,6.06,5.4812,140.072
thesis_fig4-16,NON-00BS_south_quarter,88,markers,384,324.48,195.72,2704.0,1631.0,6.0,6.0,5.7476,135.194
thesis_fig4-16,NON-00BS_south_quarter,89,markers,386,330.51,197.73,2754.3,1647.7,6.06,6.06,6.014,131.522
thesis_fig4-16,NON-00BS_south_quarter,90,markers,388,336.57,200.43,2804.8,1670.3,6.06,6.06,6.2818,126.59
thesis_fig4-16,NON-00BS_south_quarter,91,markers,390,342.63,202.41,2855.3,1686.8,6.06,6.06,6.5495,122.972
thesis_fig4-16,NON-00BS_north_quarter,1,markers,393,194.22,270.12,1618.5,2251.0,6.24,6.24,-0.0077,-0.727
thesis_fig4-16,NON-00BS_north_quarter,2,markers,395,195.0,267.36,1625.0,2228.0,6.24,6.24,0.0267,4.315
thesis_fig4-16,NON-00BS_north_quarter,3,markers,397,196.11,264.72,1634.3,2206.0,6.3,6.24,0.0758,9.138
thesis_fig4-16,NON-00BS_north_quarter,4,markers,399,196.68,263.28,1639.0,2194.0,6.24,6.24,0.1009,11.769
thesis_fig4-16,NON-00BS_north_quarter,5,markers,401,197.22,261.9,1643.5,2182.5,6.24,6.24,0.1248,14.29
thesis_fig4-16,NON-00BS_north_quarter,6,markers,403,197.22,261.96,1643.5,2183.0,6.24,6.24,0.1248,14.181
thesis_fig4-16,NON-00BS_north_quarter,7,markers,405,197.73,260.64,1647.7,2172.0,6.3,6.24,0.1473,16.592
thesis_fig4-16,NON-00BS_north_quarter,8,markers,407,198.33,259.2,1652.8,2160.0,6.3,6.24,0.1738,19.223
thesis_fig4-16,NON-00BS_north_quarter,9,markers,409,198.93,257.88,1657.8,2149.0,6.3,6.24,0.2004,21.634
thesis_fig4-16,NON-00BS_north_quarter,10,markers,411,199.62,256.5,1663.5,2137.5,6.24,6.24,0.2308,24.155
thesis_fig4-16,NON-00BS_north_quarter,11,markers,413,200.34,255.12,1669.5,2126.0,6.24,6.24,0.2627,26.677
thesis_fig4-16,NON-00BS_north_quarter,12,markers,415,200.34,255.12,1669.5,2126.0,6.24,6.24,0.2627,26.677
thesis_fig4-16,NON-00BS_north_quarter,13,markers,417,201.0,253.74,1675.0,2114.5,6.24,6.24,0.2918,29.198
thesis_fig4-16,NON-00BS_north_quarter,14,markers,419,201.57,252.42,1679.7,2103.5,6.3,6.24,0.317,31.609
thesis_fig4-16,NON-00BS_north_quarter,15,markers,421,202.17,251.04,1684.7,2092.0,6.3,6.24,0.3435,34.13
thesis_fig4-16,NON-00BS_north_quarter,16,markers,423,202.77,249.66,1689.8,2080.5,6.3,6.24,0.37,36.651
thesis_fig4-16,NON-00BS_north_quarter,17,markers,425,203.49,248.28,1695.8,2069.0,6.3,6.24,0.4018,39.173
thesis_fig4-16,NON-00BS_north_quarter,18,markers,427,204.21,246.9,1701.7,2057.5,6.3,6.24,0.4336,41.694
thesis_fig4-16,NON-00BS_north_quarter,19,markers,429,204.9,245.52,1707.5,2046.0,6.24,6.24,0.4641,44.215
thesis_fig4-16,NON-00BS_north_quarter,20,markers,431,205.56,244.2,1713.0,2035.0,6.24,6.24,0.4933,46.626
thesis_fig4-16,NON-00BS_north_quarter,21,markers,433,206.25,242.82,1718.8,2023.5,6.3,6.24,0.5238,49.147
thesis_fig4-16,NON-00BS_north_quarter,22,markers,435,206.91,241.44,1724.3,2012.0,6.3,6.24,0.5529,51.669
thesis_fig4-16,NON-00BS_north_quarter,23,markers,437,206.91,241.56,1724.3,2013.0,6.3,6.24,0.5529,51.449
thesis_fig4-16,NON-00BS_north_quarter,24,markers,439,207.54,240.06,1729.5,2000.5,6.24,6.24,0.5808,54.19
thesis_fig4-16,NON-00BS_north_quarter,25,markers,441,208.14,238.74,1734.5,1989.5,6.24,6.24,0.6073,56.601
thesis_fig4-16,NON-00BS_north_quarter,26,markers,443,208.83,237.36,1740.3,1978.0,6.3,6.24,0.6378,59.122
thesis_fig4-16,NON-00BS_north_quarter,27,markers,445,209.22,237.06,1743.5,1975.5,6.24,6.24,0.655,59.67
thesis_fig4-16,NON-00BS_north_quarter,28,markers,447,209.79,235.68,1748.2,1964.0,6.3,6.24,0.6802,62.191
