figure_key,series,seq,source,draw_index,x_pt,y_pt,x_px600,y_px600,marker_w_pt,marker_h_pt,deflection_in,load_kips
thesis_fig4-20,HASAA-30BS_center,27,markers,61,211.5,207.6,1762.5,1730.0,7.08,7.08,0.9204,115.49
thesis_fig4-20,HASAA-30BS_center,28,markers,63,212.61,205.08,1771.7,1709.0,7.14,7.08,0.969,120.387
thesis_fig4-20,HASAA-30BS_center,29,markers,65,213.87,202.44,1782.3,1687.0,7.14,7.08,1.0241,125.517
thesis_fig4-20,HASAA-30BS_center,30,markers,67,214.92,199.89,1791.0,1665.8,7.08,7.14,1.07,130.471
thesis_fig4-20,HASAA-30BS_center,31,markers,69,216.24,197.31,1802.0,1644.3,7.08,7.14,1.1278,135.485
thesis_fig4-20,HASAA-30BS_center,32,markers,71,217.35,194.79,1811.2,1623.2,7.14,7.14,1.1763,140.382
thesis_fig4-20,HASAA-30BS_center,33,markers,73,218.64,192.03,1822.0,1600.2,7.08,7.14,1.2327,145.745
thesis_fig4-20,HASAA-30BS_center,34,markers,75,219.78,189.66,1831.5,1580.5,7.08,7.08,1.2826,150.35
thesis_fig4-20,HASAA-30BS_center,35,markers,77,221.37,186.99,1844.8,1558.2,7.14,7.14,1.3522,155.538
thesis_fig4-20,HASAA-30BS_center,36,markers,79,222.63,184.44,1855.2,1537.0,7.14,7.08,1.4073,160.493
thesis_fig4-20,HASAA-30BS_center,37,markers,81,224.13,181.95,1867.8,1516.3,7.14,7.14,1.4729,165.331
thesis_fig4-20,HASAA-30BS_center,38,markers,83,225.63,179.34,1880.3,1494.5,7.14,7.08,1.5385,170.403
thesis_fig4-20,HASAA-30BS_center,39,markers,85,227.31,176.73,1894.3,1472.7,7.14,7.14,1.612,175.474
thesis_fig4-20,HASAA-30BS_center,40,markers,87,229.11,174.18,1909.3,1451.5,7.14,7.08,1.6907,180.429
thesis_fig4-20,HASAA-30BS_center,41,markers,89,230.85,171.66,1923.8,1430.5,7.14,7.08,1.7668,185.326
thesis_fig4-20,HASAA-30BS_center,42,markers,91,232.8,169.68,1940.0,1414.0,7.08,7.08,1.8521,189.174
thesis_fig4-20,HASAA-30BS_center,43,markers,93,235.05,166.98,1958.7,1391.5,7.14,7.08,1.9505,194.42
thesis_fig4-20,HASAA-30BS_center,44,markers,95,237.51,165.06,1979.2,1375.5,7.14,7.08,2.0581,198.151
thesis_fig4-20,HASAA-30BS_center,45,markers,97,240.42,162.09,2003.5,1350.7,7.08,7.14,2.1854,203.922
thesis_fig4-20,HASAA-30BS_center,46,markers,99,243.39,161.7,2028.3,1347.5,7.14,7.08,2.3153,204.68
thesis_fig4-20,HASAA-30BS_center,47,markers,101,245.01,158.58,2041.8,1321.5,7.14,7.08,2.3862,210.742
thesis_fig4-20,HASAA-30BS_center,48,markers,103,246.99,157.29,2058.3,1310.7,7.14,7.14,2.4728,213.249
thesis_fig4-20,HASAA-30BS_center,49,markers,105,251.25,154.62,2093.7,1288.5,7.14,7.08,2.6591,218.437
thesis_fig4-20,HASAA-30BS_center,50,markers,107,255.9,152.37,2132.5,1269.8,7.08,7.14,2.8625,222.809
thesis_fig4-20,HASAA-30BS_center,51,markers,109,258.99,151.23,2158.2,1260.2,7.14,7.14,2.9977,225.024
thesis_fig4-20,HASAA-30BS_center,52,markers,111,272.43,146.85,2270.2,1223.7,7.14,7.14,3.5855,233.535
thesis_fig4-20,HASAA-30BS_center,53,markers,113,276.27,146.28,2302.2,1219.0,7.14,7.08,3.7535,234.643
thesis_fig4-20,HASAA-30BS_center,54,markers,115,281.88,145.47,2349.0,1212.2,7.08,7.14,3.9989,236.217
thesis_fig4-20,HASAA-30BS_center,55,markers,117,281.88,145.56,2349.0,1213.0,7.08,7.08,3.9989,236.042
thesis_fig4-20,HASAA-30BS_center,56,markers,119,287.91,144.81,2399.3,1206.8,7.14,7.14,4.2626,237.499
thesis_fig4-20,HASAA-30BS_center,57,markers,121,293.58,143.46,2446.5,1195.5,7.08,7.08,4.5106,240.122
thesis_fig4-20,HASAA-30BS_center,58,markers,123,293.58,143.55,2446.5,1196.2,7.08,7.14,4.5106,239.948
thesis_fig4-20,HASAA-30BS_center,59,markers,125,301.68,193.53,2514.0,1612.7,7.08,7.14,4.8649,142.83
thesis_fig4-20,HASAA-30BS_center,60,markers,127,301.71,193.59,2514.2,1613.2,7.14,7.14,4.8663,142.713
thesis_fig4-20,HASAA-30BS_center,61,markers,129,304.77,189.66,2539.7,1580.5,7.14,7.08,5.0001,150.35
thesis_fig4-20,HASAA-30BS_center,62,markers,131,310.59,184.86,2588.2,1540.5,7.14,7.08,5.2547,159.677
thesis_fig4-20,HASAA-30BS_center,63,markers,133,316.41,182.07,2636.8,1517.3,7.14,7.14,5.5092,165.098
thesis_fig4-20,HASAA-30BS_center,64,markers,135,316.44,182.31,2637.0,1519.3,7.08,7.14,5.5105,164.632
thesis_fig4-20,HASAA-30BS_center,65,markers,137,328.2,180.96,2735.0,1508.0,7.08,7.08,6.0249,167.255
thesis_fig4-20,HASAA-30BS_center,66,markers,139,339.72,179.67,2831.0,1497.2,7.08,7.14,6.5288,169.762
thesis_fig4-20,HASAA-30BS_center,67,markers,141,351.33,179.73,2927.7,1497.7,7.14,7.14,7.0366,169.645
thesis_fig4-20,HASAA-30BS_center,68,markers,143,362.73,179.4,3022.8,1495.0,7.14,7.08,7.5353,170.286
thesis_fig4-20,HASAA-30BS_center,69,markers,145,374.31,180.72,3119.2,1506.0,7.14,7.08,8.0418,167.721
thesis_fig4-20,HASAA-30BS_center,70,markers,147,374.31,180.9,3119.2,1507.5,7.14,7.08,8.0418,167.372
thesis_fig4-20,HASAA-30BS_center,71,markers,149,385.92,181.47,3216.0,1512.2,7.08,7.14,8.5496,166.264
thesis_fig4-20,HASAA-30BS_center,72,markers,151,397.59,184.29,3313.2,1535.7,7.14,7.14,9.0601,160.784
thesis_fig4-20,HASAA-30BS_center,73,markers,153,397.59,184.32,3313.2,1536.0,7.14,7.08,9.0601,160.726
thesis_fig4-20,HASAA-30BS_center,74,markers,155,409.62,187.32,3413.5,1561.0,7.08,7.08,9.5863,154.897
thesis_fig4-20,HASAA-30BS_center,75,markers,157,409.71,187.17,3414.2,1559.7,7.14,7.14,9.5902,155.188
thesis_fig4-20,HASAA-30BS_center,76,markers,159,420.51,189.45,3504.3,1578.8,7.14,7.14,10.0626,150.758
thesis_fig4-20,HASAA-30BS_center,77,markers,161,420.66,190.05,3505.5,1583.7,7.08,7.14,10.0692,149.592
thesis_fig4-20,HASAA-30BS_south_quarter,1,markers,164,190.08,266.76,1584.0,2223.0,6.0,6.0,-0.0165,0.534
thesis_fig4-20,HASAA-30BS_south_quarter,2,markers,166,190.77,263.73,1589.8,2197.8,5.94,6.66,0.0137,6.422
thesis_fig4-20,HASAA-30BS_south_quarter,3,markers,168,191.46,261.42,1595.5,2178.5,6.0,6.0,0.0439,10.911
thesis_fig4-20,HASAA-30BS_south_quarter,4,markers,170,191.79,258.78,1598.3,2156.5,6.66,6.0,0.0583,16.041
thesis_fig4-20,HASAA-30BS_south_quarter,5,markers,172,192.12,256.08,1601.0,2134.0,6.0,6.0,0.0728,21.287
thesis_fig4-20,HASAA-30BS_south_quarter,6,markers,174,192.78,253.77,1606.5,2114.7,6.0,6.66,0.1016,25.776
thesis_fig4-20,HASAA-30BS_south_quarter,7,markers,176,193.44,251.43,1612.0,2095.3,6.0,5.94,0.1305,30.323
thesis_fig4-20,HASAA-30BS_south_quarter,8,markers,178,194.1,248.76,1617.5,2073.0,6.0,6.0,0.1594,35.511
thesis_fig4-20,HASAA-30BS_south_quarter,9,markers,180,194.76,246.12,1623.0,2051.0,6.0,6.0,0.1882,40.641
thesis_fig4-20,HASAA-30BS_south_quarter,10,markers,182,195.42,243.42,1628.5,2028.5,6.0,6.0,0.2171,45.887
thesis_fig4-20,HASAA-30BS_south_quarter,11,markers,184,196.08,240.78,1634.0,2006.5,6.0,6.0,0.246,51.017
thesis_fig4-20,HASAA-30BS_south_quarter,12,markers,186,196.74,238.47,1639.5,1987.3,6.0,6.66,0.2748,55.506
thesis_fig4-20,HASAA-30BS_south_quarter,13,markers,188,197.43,235.77,1645.3,1964.7,5.94,6.66,0.305,60.752
thesis_fig4-20,HASAA-30BS_south_quarter,14,markers,190,198.12,233.46,1651.0,1945.5,6.0,6.0,0.3352,65.241
thesis_fig4-20,HASAA-30BS_south_quarter,15,markers,192,198.78,230.79,1656.5,1923.2,6.0,5.94,0.3641,70.429
thesis_fig4-20,HASAA-30BS_south_quarter,16,markers,194,199.44,228.12,1662.0,1901.0,6.0,6.0,0.3929,75.617
thesis_fig4-20,HASAA-30BS_south_quarter,17,markers,196,200.1,225.48,1667.5,1879.0,6.0,6.0,0.4218,80.747
thesis_fig4-20,HASAA-30BS_south_quarter,18,markers,198,200.76,222.78,1673.0,1856.5,6.0,6.0,0.4507,85.993
thesis_fig4-20,HASAA-30BS_south_quarter,19,markers,200,201.42,220.47,1678.5,1837.3,6.0,6.66,0.4795,90.482
thesis_fig4-20,HASAA-30BS_south_quarter,20,markers,202,202.08,217.83,1684.0,1815.2,6.0,6.66,0.5084,95.612
thesis_fig4-20,HASAA-30BS_south_quarter,21,markers,204,202.74,215.46,1689.5,1795.5,6.0,6.0,0.5373,100.217
thesis_fig4-20,HASAA-30BS_south_quarter,22,markers,206,203.4,212.82,1695.0,1773.5,6.0,6.0,0.5661,105.347
thesis_fig4-20,HASAA-30BS_south_quarter,23,markers,208,204.45,210.15,1703.7,1751.2,6.66,5.94,0.6121,110.535
thesis_fig4-20,HASAA-30BS_south_quarter,24,markers,210,205.11,207.48,1709.3,1729.0,6.66,6.0,0.6409,115.723
thesis_fig4-20,HASAA-30BS_south_quarter,25,markers,212,206.1,205.17,1717.5,1709.8,6.0,6.66,0.6842,120.212
thesis_fig4-20,HASAA-30BS_south_quarter,26,markers,214,206.76,202.47,1723.0,1687.3,6.0,6.66,0.7131,125.458
thesis_fig4-20,HASAA-30BS_south_quarter,27,markers,216,207.42,199.83,1728.5,1665.2,6.0,6.66,0.742,130.588
thesis_fig4-20,HASAA-30BS_south_quarter,28,markers,218,208.41,197.52,1736.8,1646.0,6.66,6.0,0.7853,135.077
thesis_fig4-20,HASAA-30BS_south_quarter,29,markers,220,209.07,194.82,1742.3,1623.5,6.66,6.0,0.8142,140.323
thesis_fig4-20,HASAA-30BS_south_quarter,30,markers,222,210.06,192.18,1750.5,1601.5,6.0,6.0,0.8575,145.453
thesis_fig4-20,HASAA-30BS_south_quarter,31,markers,224,210.75,189.51,1756.3,1579.2,5.94,5.94,0.8876,150.641
thesis_fig4-20,HASAA-30BS_south_quarter,32,markers,226,212.1,186.84,1767.5,1557.0,6.0,6.0,0.9467,155.829
thesis_fig4-20,HASAA-30BS_south_quarter,33,markers,228,212.76,184.53,1773.0,1537.7,6.0,6.66,0.9756,160.318
thesis_fig4-20,HASAA-30BS_south_quarter,34,markers,230,213.75,182.16,1781.3,1518.0,6.66,6.0,1.0189,164.923
thesis_fig4-20,HASAA-30BS_south_quarter,35,markers,232,214.74,179.52,1789.5,1496.0,6.0,6.0,1.0622,170.053
thesis_fig4-20,HASAA-30BS_south_quarter,36,markers,234,215.73,176.88,1797.7,1474.0,6.66,6.0,1.1055,175.183
thesis_fig4-20,HASAA-30BS_south_quarter,37,markers,236,217.05,174.18,1808.8,1451.5,6.66,6.0,1.1632,180.429
thesis_fig4-20,HASAA-30BS_south_quarter,38,markers,238,218.1,171.87,1817.5,1432.3,6.0,6.66,1.2091,184.918
thesis_fig4-20,HASAA-30BS_south_quarter,39,markers,240,219.42,169.89,1828.5,1415.7,6.0,6.66,1.2669,188.765
thesis_fig4-20,HASAA-30BS_south_quarter,40,markers,242,221.07,167.19,1842.3,1393.3,6.66,6.66,1.339,194.012
thesis_fig4-20,HASAA-30BS_south_quarter,41,markers,244,222.72,165.21,1856.0,1376.7,6.0,6.66,1.4112,197.859
thesis_fig4-20,HASAA-30BS_south_quarter,42,markers,246,224.43,162.21,1870.3,1351.7,6.66,5.94,1.486,203.689
thesis_fig4-20,HASAA-30BS_south_quarter,43,markers,248,226.41,161.85,1886.8,1348.8,6.66,6.66,1.5726,204.388
thesis_fig4-20,HASAA-30BS_south_quarter,44,markers,250,227.4,158.88,1895.0,1324.0,6.0,6.0,1.6159,210.159
thesis_fig4-20,HASAA-30BS_south_quarter,45,markers,252,228.72,157.56,1906.0,1313.0,6.0,6.0,1.6736,212.724
thesis_fig4-20,HASAA-30BS_south_quarter,46,markers,254,231.42,154.86,1928.5,1290.5,6.0,6.0,1.7917,217.971
thesis_fig4-20,HASAA-30BS_south_quarter,47,markers,256,234.06,152.55,1950.5,1271.3,6.0,6.66,1.9072,222.459
thesis_fig4-20,HASAA-30BS_south_quarter,48,markers,258,236.04,151.56,1967.0,1263.0,6.0,6.0,1.9938,224.383
thesis_fig4-20,HASAA-30BS_south_quarter,49,markers,260,244.41,146.88,2036.8,1224.0,6.66,6.0,2.3599,233.477
thesis_fig4-20,HASAA-30BS_south_quarter,50,markers,262,246.72,146.55,2056.0,1221.3,6.0,6.66,2.461,234.118
thesis_fig4-20,HASAA-30BS_south_quarter,51,markers,264,249.69,145.56,2080.8,1213.0,6.66,6.0,2.5909,236.042
thesis_fig4-20,HASAA-30BS_south_quarter,52,markers,266,253.38,144.9,2111.5,1207.5,6.0,6.0,2.7523,237.324
thesis_fig4-20,HASAA-30BS_south_quarter,53,markers,268,256.71,143.58,2139.2,1196.5,5.94,6.0,2.8979,239.889
thesis_fig4-20,HASAA-30BS_south_quarter,54,markers,270,262.02,193.5,2183.5,1612.5,6.0,6.0,3.1302,142.888
thesis_fig4-20,HASAA-30BS_south_quarter,55,markers,272,264.06,189.51,2200.5,1579.2,6.0,5.94,3.2194,150.641
thesis_fig4-20,HASAA-30BS_south_quarter,56,markers,274,268.02,184.86,2233.5,1540.5,6.0,6.0,3.3926,159.677
thesis_fig4-20,HASAA-30BS_south_quarter,57,markers,276,271.71,182.16,2264.3,1518.0,6.66,6.0,3.554,164.923
thesis_fig4-20,HASAA-30BS_south_quarter,58,markers,278,279.03,180.84,2325.3,1507.0,6.66,6.0,3.8742,167.488
thesis_fig4-20,HASAA-30BS_south_quarter,59,markers,280,286.02,179.85,2383.5,1498.8,6.0,6.66,4.18,169.412
thesis_fig4-20,HASAA-30BS_south_quarter,60,markers,282,292.68,179.85,2439.0,1498.8,6.0,6.66,4.4713,169.412
thesis_fig4-20,HASAA-30BS_south_quarter,61,markers,284,299.34,179.52,2494.5,1496.0,6.0,6.0,4.7626,170.053
thesis_fig4-20,HASAA-30BS_south_quarter,62,markers,286,306.0,180.84,2550.0,1507.0,6.0,6.0,5.0539,167.488
thesis_fig4-20,HASAA-30BS_south_quarter,63,markers,288,312.66,181.5,2605.5,1512.5,6.0,6.0,5.3452,166.206
thesis_fig4-20,HASAA-30BS_south_quarter,64,markers,290,319.32,184.2,2661.0,1535.0,6.0,6.0,5.6365,160.959
thesis_fig4-20,HASAA-30BS_south_quarter,65,markers,292,325.98,187.5,2716.5,1562.5,6.0,6.0,5.9278,154.547
thesis_fig4-20,HASAA-30BS_south_quarter,66,markers,294,325.98,187.17,2716.5,1559.8,6.0,6.66,5.9278,155.188
thesis_fig4-20,HASAA-30BS_south_quarter,67,markers,296,331.98,189.51,2766.5,1579.2,6.0,5.94,6.1903,150.641
thesis_fig4-20,HASAA-30BS_south_quarter,68,markers,298,331.98,190.2,2766.5,1585.0,6.0,6.0,6.1903,149.3
thesis_fig4-20,HASAA-30BS_north_quarter,1,markers,301,190.2,266.64,1585.0,2222.0,6.24,6.24,-0.0112,0.768
thesis_fig4-20,HASAA-30BS_north_quarter,2,markers,303,190.74,263.79,1589.5,2198.3,6.24,6.18,0.0124,6.305
thesis_fig4-20,HASAA-30BS_north_quarter,3,markers,305,191.16,261.36,1593.0,2178.0,6.24,6.24,0.0308,11.027
thesis_fig4-20,HASAA-30BS_north_quarter,4,markers,307,191.67,258.87,1597.2,2157.3,6.18,6.18,0.0531,15.866
thesis_fig4-20,HASAA-30BS_north_quarter,5,markers,309,192.18,256.29,1601.5,2135.8,6.24,6.18,0.0754,20.879
thesis_fig4-20,HASAA-30BS_north_quarter,6,markers,311,192.24,256.14,1602.0,2134.5,6.24,6.24,0.078,21.17
thesis_fig4-20,HASAA-30BS_north_quarter,7,markers,313,192.78,253.74,1606.5,2114.5,6.24,6.24,0.1016,25.834
thesis_fig4-20,HASAA-30BS_north_quarter,8,markers,315,193.38,251.31,1611.5,2094.2,6.24,6.18,0.1279,30.556
thesis_fig4-20,HASAA-30BS_north_quarter,9,markers,317,193.38,251.37,1611.5,2094.8,6.24,6.18,0.1279,30.439
thesis_fig4-20,HASAA-30BS_north_quarter,10,markers,319,194.04,248.61,1617.0,2071.8,6.24,6.18,0.1567,35.802
thesis_fig4-20,HASAA-30BS_north_quarter,11,markers,321,194.04,248.7,1617.0,2072.5,6.24,6.24,0.1567,35.627
thesis_fig4-20,HASAA-30BS_north_quarter,12,markers,323,194.76,246.09,1623.0,2050.7,6.24,6.18,0.1882,40.699
thesis_fig4-20,HASAA-30BS_north_quarter,13,markers,325,195.48,243.51,1629.0,2029.2,6.24,6.18,0.2197,45.712
thesis_fig4-20,HASAA-30BS_north_quarter,14,markers,327,196.14,240.9,1634.5,2007.5,6.24,6.24,0.2486,50.784
thesis_fig4-20,HASAA-30BS_north_quarter,15,markers,329,196.77,238.38,1639.8,1986.5,6.18,6.24,0.2761,55.68
thesis_fig4-20,HASAA-30BS_north_quarter,16,markers,331,197.52,235.86,1646.0,1965.5,6.24,6.24,0.309,60.577
thesis_fig4-20,HASAA-30BS_north_quarter,17,markers,333,198.12,233.31,1651.0,1944.2,6.24,6.18,0.3352,65.532
thesis_fig4-20,HASAA-30BS_north_quarter,18,markers,335,198.84,230.7,1657.0,1922.5,6.24,6.24,0.3667,70.604
thesis_fig4-20,HASAA-30BS_north_quarter,19,markers,337,199.56,228.15,1663.0,1901.2,6.24,6.18,0.3982,75.559
thesis_fig4-20,HASAA-30BS_north_quarter,20,markers,339,200.22,225.51,1668.5,1879.2,6.24,6.18,0.427,80.689
thesis_fig4-20,HASAA-30BS_north_quarter,21,markers,341,200.88,223.02,1674.0,1858.5,6.24,6.24,0.4559,85.527
thesis_fig4-20,HASAA-30BS_north_quarter,22,markers,343,201.54,220.44,1679.5,1837.0,6.24,6.24,0.4848,90.54
thesis_fig4-20,HASAA-30BS_north_quarter,23,markers,345,202.26,217.89,1685.5,1815.7,6.24,6.18,0.5163,95.495
thesis_fig4-20,HASAA-30BS_north_quarter,24,markers,347,202.98,215.31,1691.5,1794.2,6.24,6.18,0.5478,100.509
thesis_fig4-20,HASAA-30BS_north_quarter,25,markers,349,203.7,212.76,1697.5,1773.0,6.24,6.24,0.5793,105.463
thesis_fig4-20,HASAA-30BS_north_quarter,26,markers,351,204.42,210.24,1703.5,1752.0,6.24,6.24,0.6108,110.36
thesis_fig4-20,HASAA-30BS_north_quarter,27,markers,353,205.2,207.57,1710.0,1729.7,6.24,6.18,0.6449,115.548
thesis_fig4-20,HASAA-30BS_north_quarter,28,markers,355,205.98,205.08,1716.5,1709.0,6.24,6.24,0.679,120.387
thesis_fig4-20,HASAA-30BS_north_quarter,29,markers,357,206.82,202.44,1723.5,1687.0,6.24,6.24,0.7157,125.517
thesis_fig4-20,HASAA-30BS_north_quarter,30,markers,359,207.54,199.89,1729.5,1665.7,6.24,6.18,0.7472,130.472
thesis_fig4-20,HASAA-30BS_north_quarter,31,markers,361,208.38,197.34,1736.5,1644.5,6.24,6.24,0.784,135.427
thesis_fig4-20,HASAA-30BS_north_quarter,32,markers,363,209.16,194.82,1743.0,1623.5,6.24,6.24,0.8181,140.323
thesis_fig4-20,HASAA-30BS_north_quarter,33,markers,365,210.15,192.09,1751.2,1600.7,6.18,6.18,0.8614,145.628
thesis_fig4-20,HASAA-30BS_north_quarter,34,markers,367,210.9,189.69,1757.5,1580.7,6.24,6.18,0.8942,150.292
thesis_fig4-20,HASAA-30BS_north_quarter,35,markers,369,211.92,187.05,1766.0,1558.8,6.24,6.18,0.9388,155.421
thesis_fig4-20,HASAA-30BS_north_quarter,36,markers,371,212.76,184.5,1773.0,1537.5,6.24,6.24,0.9756,160.376
thesis_fig4-20,HASAA-30BS_north_quarter,37,markers,373,213.72,182.01,1781.0,1516.7,6.24,6.18,1.0175,165.215
thesis_fig4-20,HASAA-30BS_north_quarter,38,markers,375,214.68,179.43,1789.0,1495.3,6.24,6.18,1.0595,170.228
thesis_fig4-20,HASAA-30BS_north_quarter,39,markers,377,215.82,176.85,1798.5,1473.8,6.24,6.18,1.1094,175.241
thesis_fig4-20,HASAA-30BS_north_quarter,40,markers,379,216.96,174.27,1808.0,1452.2,6.24,6.18,1.1593,180.255
thesis_fig4-20,HASAA-30BS_north_quarter,41,markers,381,218.16,171.78,1818.0,1431.5,6.24,6.24,1.2118,185.093
thesis_fig4-20,HASAA-30BS_north_quarter,42,markers,383,219.42,169.8,1828.5,1415.0,6.24,6.24,1.2669,188.94
thesis_fig4-20,HASAA-30BS_north_quarter,43,markers,385,220.98,167.13,1841.5,1392.7,6.24,6.18,1.3351,194.129
thesis_fig4-20,HASAA-30BS_north_quarter,44,markers,387,222.48,165.21,1854.0,1376.7,6.24,6.18,1.4007,197.859
thesis_fig4-20,HASAA-30BS_north_quarter,45,markers,389,224.4,162.24,1870.0,1352.0,6.24,6.24,1.4847,203.63
thesis_fig4-20,HASAA-30BS_north_quarter,46,markers,391,226.2,161.85,1885.0,1348.8,6.24,6.18,1.5634,204.388
thesis_fig4-20,HASAA-30BS_north_quarter,47,markers,393,227.22,158.73,1893.5,1322.8,6.24,6.18,1.608,210.451
thesis_fig4-20,HASAA-30BS_north_quarter,48,markers,395,228.48,157.47,1904.0,1312.3,6.24,6.18,1.6631,212.899
thesis_fig4-20,HASAA-30BS_north_quarter,49,markers,397,231.12,154.8,1926.0,1290.0,6.24,6.24,1.7786,218.087
thesis_fig4-20,HASAA-30BS_north_quarter,50,markers,399,233.94,152.55,1949.5,1271.3,6.24,6.18,1.902,222.459
thesis_fig4-20,HASAA-30BS_north_quarter,51,markers,401,235.74,151.41,1964.5,1261.8,6.24,6.18,1.9807,224.674
thesis_fig4-20,HASAA-30BS_north_quarter,52,markers,403,243.96,147.03,2033.0,1225.2,6.24,6.18,2.3403,233.185
thesis_fig4-20,HASAA-30BS_north_quarter,53,markers,405,246.12,146.46,2051.0,1220.5,6.24,6.24,2.4347,234.293
thesis_fig4-20,HASAA-30BS_north_quarter,54,markers,407,249.12,145.65,2076.0,1213.7,6.24,6.18,2.5659,235.867
thesis_fig4-20,HASAA-30BS_north_quarter,55,markers,409,249.12,145.77,2076.0,1214.7,6.24,6.18,2.5659,235.634
thesis_fig4-20,HASAA-30BS_north_quarter,56,markers,411,252.48,145.02,2104.0,1208.5,6.24,6.24,2.7129,237.091
thesis_fig4-20,HASAA-30BS_north_quarter,57,markers,413,255.54,143.67,2129.5,1197.3,6.24,6.18,2.8468,239.714
thesis_fig4-20,HASAA-30BS_north_quarter,58,markers,415,255.54,143.76,2129.5,1198.0,6.24,6.24,2.8468,239.539
thesis_fig4-20,HASAA-30BS_north_quarter,59,markers,417,258.36,193.56,2153.0,1613.0,6.24,6.24,2.9701,142.772
thesis_fig4-20,HASAA-30BS_north_quarter,60,markers,419,258.36,193.62,2153.0,1613.5,6.24,6.24,2.9701,142.655
thesis_fig4-20,HASAA-30BS_north_quarter,61,markers,421,260.04,189.72,2167.0,1581.0,6.24,6.24,3.0436,150.233
thesis_fig4-20,HASAA-30BS_north_quarter,62,markers,423,263.22,184.92,2193.5,1541.0,6.24,6.24,3.1827,159.56
thesis_fig4-20,HASAA-30BS_north_quarter,63,markers,425,266.4,182.13,2220.0,1517.7,6.24,6.18,3.3218,164.982
thesis_fig4-20,HASAA-30BS_north_quarter,64,markers,427,266.4,182.4,2220.0,1520.0,6.24,6.24,3.3218,164.457
thesis_fig4-20,HASAA-30BS_north_quarter,65,markers,429,272.58,181.05,2271.5,1508.8,6.24,6.18,3.5921,167.08
thesis_fig4-20,HASAA-30BS_north_quarter,66,markers,431,278.4,179.76,2320.0,1498.0,6.24,6.24,3.8467,169.587
