eta_bin,regime,n_sections_target,n_sections_emergent,n_sections_matched_target,n_sections_matched_emergent,section_matched_mean_target,section_matched_se_target,section_matched_mean_emergent,section_matched_se_emergent,section_matched_shift,beam_defl_mean_target,beam_defl_se_target,beam_defl_mean_emergent,beam_defl_se_emergent,beam_defl_shift,beam_curv_mean_target,beam_curv_se_target,beam_curv_mean_emergent,beam_curv_se_emergent,beam_curv_shift,gap_sec_minus_defl_target,gap_sec_minus_defl_emergent,gap_shift
25-50%,service,100,150,100,150,17.261952377596977,0.8054389864611111,11.476279561850154,0.8149891910919608,-5.785672815746823,9.06842413889591,0.9916450770917807,8.243150903163189,0.8371836711116007,-0.8252732357327215,13.236517296436633,0.9552164360924752,12.583523699930657,0.7767025287821793,-0.6529935965059757,8.193528238701067,3.233128658686965,-4.960399580014101
25-50%,extended,100,150,100,150,24.864419571439186,4.769547550727204,23.305357928438205,4.664711546034934,-1.5590616430009803,11.56418340415072,0.9772831192141971,11.274679902791565,1.046558316508418,-0.2895035013591549,16.87270197074664,1.3489652916181045,16.627498763944637,1.3106196791863334,-0.24520320680200314,13.300236167288466,12.03067802564664,-1.2695581416418253
50-70%,service,100,121,100,121,7.298935562415903,0.47276184802408244,4.449749508920988,0.5092989462203357,-2.8491860534949156,3.218333341285678,0.6659150768638593,2.278113257753898,0.6485780895934209,-0.9402200835317798,7.522768221175344,0.6407095326318926,6.559925598305467,0.5970299320920944,-0.9628426228698768,4.080602221130226,2.1716362511670897,-1.9089659699631363
50-70%,extended,100,121,100,121,13.416466253020443,3.400936737682687,5.350123599373775,0.5406631063610866,-8.066342653646668,6.044655377514018,1.0358368759751648,3.879198829817291,0.681159203065601,-2.165456547696727,10.495459366419128,1.1397930631307511,8.117085042867686,0.627953801253524,-2.3783743235514425,7.3718108755064256,1.4709247695564835,-5.900886105949942
70-90%,service,100,106,100,106,1.407813948281512,0.46735989532832567,-0.3744457703967937,0.48209649766599644,-1.7822597186783056,2.890538856833782,0.8672545739836924,1.526647268987394,0.6059789695698908,-1.363891587846388,6.972770878930805,0.8122221891695725,5.377172023583942,0.5707255825277934,-1.5955988553468634,-1.48272490855227,-1.9010930393841878,-0.4183681308319178
70-90%,extended,100,106,100,106,7.942362459736903,4.753120294233303,18.019962908868127,8.516824515659737,10.077600449131225,5.4622907620586965,1.2763577708407694,5.87365058306466,1.3415606444862591,0.4113598210059637,9.751918450280167,1.465635013039786,10.790871589202897,1.8452443577281936,1.0389531389227304,2.4800716976782065,12.146312325803468,9.666240628125262
90-100%,service,100,13,100,13,-1.9120703862733939,0.5284905534534278,0.06164483719040855,1.2843939353877847,1.9737152234638025,3.094801746600845,0.9702642563633757,2.271307279305413,1.4547412625825744,-0.8234944672954319,7.137987366022106,0.8721960468689117,4.403511749384287,1.0637873683731387,-2.734475616637819,-5.006872132874239,-2.209662442115005,2.7972096907592343
90-100%,extended,100,13,100,13,19.103182778291675,8.784319665508635,5.408569581998192,3.2299262199376915,-13.694613196293483,7.479871663747257,1.6279972295073777,4.677745719850481,1.7954270175216223,-2.802125943896776,12.728604035012015,2.0259160499506623,7.692606767735907,1.830313229199925,-5.035997267276108,11.623311114544418,0.7308238621477106,-10.892487252396707
